backend,signal_source,polarity,raw_auc_high_means_fake,effective_auc,selected_policy,strict_gate_met,relaxed_gate_met,threshold,t_on,t_off,persistence_windows,real_only_false_alerts_per_min,real_only_false_alert_time_ratio,target_recall,target_ttfd_s,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
efficientnet_b4,score_raw,high,0.581567,0.581567,strict_0.10,True,True,0.37,0.37,0.27,2,0.0,0.0,0.516129,8.582519,0.551724,0.516129,0.533333,0.251969,0.367454,8.582519,0.191083,16,13,15,22,5,8,104,55,31.75,26.166667,5,0,66,0,0.0,6
effort_clip_l14,score_raw,high,0.511521,0.511521,strict_0.10,True,True,0.78,0.78,0.78,3,0.0,0.0,0.451613,9.713308,0.608696,0.451613,0.518519,0.125984,0.257218,9.713308,0.144,14,9,17,26,3,4,104,53,31.75,20.833333,3,0,66,0,0.0,6
f3net,score_raw,high,0.620276,0.620276,strict_0.10,True,True,0.62,0.62,0.52,1,0.0,0.0,0.419355,9.659577,0.619048,0.419355,0.5,0.15748,0.228346,9.659577,0.995633,13,8,18,27,12,5,104,47,31.75,19.083333,19,0,66,0,0.0,6
i3d,score_raw,low,0.447926,0.552074,strict_0.10,True,True,0.32,0.32,0.27,2,0.0,0.0,0.548387,7.822885,0.62963,0.548387,0.586207,0.188976,0.283465,7.822885,0.163823,17,10,14,25,4,6,104,58,31.75,24.416667,4,0,66,0,0.0,6
videomae,score_raw,low,0.482028,0.517972,strict_0.10,True,True,0.56,0.56,0.51,2,0.0,0.0,0.645161,6.598635,0.625,0.645161,0.634921,0.251969,0.341207,6.598635,0.206897,20,12,11,23,5,8,104,66,31.75,29.0,6,0,66,0,0.0,6
xception_df40,score_raw,low,0.440553,0.559447,strict_0.10,True,True,0.18,0.18,0.18,3,0.0,0.0,0.580645,7.840135,0.642857,0.580645,0.610169,0.220472,0.28084,7.840135,0.19802,18,10,13,25,5,7,104,59,31.75,25.25,5,0,66,0,0.0,6
