backend,signal_source,polarity,raw_auc_high_means_fake,effective_auc,selected_policy,strict_gate_met,relaxed_gate_met,threshold,t_on,t_off,persistence_windows,real_only_false_alerts_per_min,real_only_false_alert_time_ratio,target_recall,target_ttfd_s,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
efficientnet_b4,score_raw,high,0.503108,0.503108,strict_0.10,True,True,0.37,0.37,0.27,3,0.0,0.0,0.378788,11.645365,0.625,0.378788,0.471698,0.248447,0.164596,11.645365,0.254237,25,15,41,63,4,8,104,33,32.2,15.733333,4,0,144,0,0.0,6
effort_clip_l14,score_raw,high,0.553807,0.553807,strict_0.10,True,True,0.97,0.97,0.87,3,0.0,0.0,0.227273,14.275154,0.681818,0.227273,0.340909,0.15528,0.094203,14.275154,0.547445,15,7,51,71,3,5,104,19,32.2,9.133333,5,0,144,0,0.0,6
f3net,score_raw,high,0.589161,0.589161,strict_0.10,True,True,0.53,0.53,0.43000000000000005,3,0.0,0.0,0.636364,6.553644,0.56,0.636364,0.595745,0.372671,0.406832,6.553644,0.2589,42,33,24,45,6,12,104,69,32.2,30.9,8,0,144,0,0.0,6
i3d,score_raw,low,0.376263,0.623737,strict_0.10,True,True,0.32,0.32,0.27,2,0.0,0.0,0.742424,6.017923,0.662162,0.742424,0.7,0.434783,0.299172,6.017923,0.166297,49,25,17,53,5,14,104,68,32.2,30.066667,5,0,144,0,0.0,6
videomae,score_raw,low,0.43784,0.56216,strict_0.10,True,True,0.5,0.5,0.45,3,0.1,0.003333,0.636364,6.272644,0.583333,0.636364,0.608696,0.434783,0.36646,6.272644,0.27027,42,30,24,48,6,14,104,69,32.2,29.6,8,0,144,0,0.0,6
xception_df40,score_raw,high,0.517094,0.517094,strict_0.10,True,True,0.89,0.89,0.79,2,0.0,0.0,0.287879,12.164817,0.5,0.287879,0.365385,0.310559,0.243271,12.164817,1.021277,19,19,47,59,9,10,104,31,32.2,15.666667,16,0,144,0,0.0,6
