backend,signal_source,polarity,raw_auc_high_means_fake,effective_auc,selected_policy,strict_gate_met,relaxed_gate_met,threshold,t_on,t_off,persistence_windows,real_only_false_alerts_per_min,real_only_false_alert_time_ratio,target_recall,target_ttfd_s,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
efficientnet_b4,score_raw,low,0.468423,0.531577,strict_0.10,True,True,0.67,0.67,0.5700000000000001,3,0.0,0.0,0.712871,5.52,0.637168,0.712871,0.672897,0.996678,0.395349,5.52,0.302115,72,41,29,62,7,30,104,76,30.1,33.1,10,0,204,0,0.0,6
effort_clip_l14,score_raw,low,0.491108,0.508892,strict_0.10,True,True,0.31,0.31,0.21,2,0.1,0.01,0.217822,13.246442,0.6875,0.217822,0.330827,0.265781,0.093023,13.246442,2.021277,22,10,79,93,10,8,104,20,30.1,9.4,19,0,204,0,0.0,6
f3net,score_raw,high,0.526098,0.526098,strict_0.10,True,True,0.53,0.53,0.43000000000000005,3,0.0,0.0,0.663366,5.839808,0.59292,0.663366,0.626168,1.096346,0.438538,5.839808,0.33033,67,46,34,57,7,33,104,71,30.1,33.3,11,0,204,0,0.0,6
i3d,score_raw,low,0.411612,0.588388,strict_0.10,True,True,0.33,0.33,0.23,2,0.0,0.0,0.712871,5.092462,0.610169,0.712871,0.657534,1.0299,0.438538,5.092462,0.145349,72,46,29,57,5,31,104,75,30.1,34.4,5,0,204,0,0.0,6
videomae,score_raw,low,0.42507,0.57493,strict_0.10,True,True,0.58,0.58,0.48,3,0.0,0.0,0.475248,8.313865,0.6,0.475248,0.530387,0.697674,0.312292,8.313865,0.508475,48,32,53,71,7,21,104,52,30.1,23.6,12,0,204,0,0.0,6
xception_df40,score_raw,high,0.511391,0.511391,strict_0.10,True,True,0.95,0.95,0.85,1,0.1,0.03,0.207921,12.414952,0.567568,0.207921,0.304348,0.465116,0.146179,12.414952,3.904762,21,16,80,87,23,14,104,31,30.1,10.5,41,0,204,0,0.0,6
