backend,signal_source,polarity,raw_auc_high_means_fake,effective_auc,selected_policy,strict_gate_met,relaxed_gate_met,threshold,t_on,t_off,persistence_windows,real_only_false_alerts_per_min,real_only_false_alert_time_ratio,target_recall,target_ttfd_s,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
efficientnet_b4,score_raw,low,0.434583,0.565417,strict_0.10,True,True,0.68,0.68,0.5800000000000001,2,0.0,0.0,0.307692,12.002212,0.521739,0.307692,0.387097,0.23622,0.278403,12.002212,0.400763,12,11,27,28,5,7,104,38,29.633333,17.466667,7,0,78,0,0.0,6
effort_clip_l14,score_raw,high,0.527942,0.527942,strict_0.10,True,True,0.87,0.87,0.82,3,0.0,0.0,0.205128,13.52449,0.444444,0.205128,0.280702,0.168729,0.251969,13.52449,0.145631,8,10,31,29,2,5,104,29,29.633333,13.733333,2,0,78,0,0.0,6
f3net,score_raw,high,0.56739,0.56739,strict_0.10,True,True,0.56,0.56,0.4600000000000001,2,0.0,0.0,0.666667,6.148452,0.65,0.666667,0.658228,0.404949,0.357705,6.148452,0.292366,26,14,13,25,6,12,104,71,29.633333,30.783333,9,0,78,0,0.0,6
i3d,score_raw,low,0.413544,0.586456,strict_0.10,True,True,0.31,0.31,0.26,2,0.0,0.0,0.641026,5.552327,0.595238,0.641026,0.617284,0.337458,0.424634,5.552327,0.156331,25,17,14,22,5,10,104,73,29.633333,31.983333,5,0,78,0,0.0,6
videomae,score_raw,low,0.43261,0.56739,strict_0.10,True,True,0.54,0.54,0.44000000000000006,2,0.0,0.0,0.615385,7.061471,0.705882,0.615385,0.657534,0.168729,0.251969,7.061471,0.191693,24,10,15,29,4,5,104,63,29.633333,26.083333,5,0,78,0,0.0,6
xception_df40,score_raw,high,0.525312,0.525312,strict_0.10,True,True,0.7,0.7,0.7,3,0.0,0.0,0.307692,12.244038,0.545455,0.307692,0.393443,0.202475,0.245782,12.244038,0.363636,12,10,27,29,5,6,104,37,29.633333,16.5,6,0,78,0,0.0,6
