backend,signal_source,polarity,raw_auc_high_means_fake,effective_auc,selected_policy,strict_gate_met,relaxed_gate_met,threshold,t_on,t_off,persistence_windows,real_only_false_alerts_per_min,real_only_false_alert_time_ratio,target_recall,target_ttfd_s,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
efficientnet_b4,score_raw,low,0.465018,0.534982,strict_0.10,True,True,0.83,0.83,0.73,3,0.0,0.0,0.166667,13.733462,0.73913,0.166667,0.272,0.20339,0.059322,13.733462,1.89781,34,12,170,186,7,6,104,19,29.5,6.85,13,0,402,0,0.0,6
effort_clip_l14,score_raw,high,0.503714,0.503714,strict_0.10,True,True,0.99,0.99,0.89,3,0.0,0.0,0.245098,12.680096,0.641026,0.245098,0.35461,0.576271,0.140678,12.680096,1.298701,50,28,154,170,9,17,104,32,29.5,11.55,15,0,402,0,0.0,6
f3net,score_raw,high,0.526688,0.526688,strict_0.10,True,True,0.56,0.56,0.4600000000000001,3,0.1,0.045,0.534314,7.473077,0.637427,0.534314,0.581333,1.220339,0.311864,7.473077,1.294118,109,62,95,136,18,36,104,62,29.5,25.5,33,0,402,0,0.0,6
i3d,score_raw,low,0.473856,0.526144,strict_0.10,True,True,0.38,0.38,0.28,2,0.1,0.045,0.151961,14.470865,0.534483,0.151961,0.236641,0.508475,0.137288,14.470865,1.609195,31,27,173,171,7,15,104,21,29.5,8.7,14,0,402,0,0.0,6
videomae,score_raw,low,0.461676,0.538324,strict_0.10,True,True,0.64,0.64,0.54,3,0.1,0.045,0.5,7.968644,0.662338,0.5,0.569832,1.016949,0.264407,7.968644,1.298701,102,52,102,146,15,30,104,53,29.5,23.1,30,0,402,0,0.0,6
xception_df40,score_raw,low,0.494157,0.505843,strict_0.10,True,True,0.66,0.66,0.56,2,0.1,0.045,0.107843,14.89551,0.5,0.107843,0.177419,0.440678,0.111864,14.89551,4.242424,22,22,182,176,14,13,104,17,29.5,6.6,28,0,402,0,0.0,6
