backend,split,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
always_real,validation,0.0,0.0,0.0,0.0,0.0,17.857143,0.0,0,0,714,696,0,0,504,0,146.4,0.0,0,4,1406,0,0.002837,30
always_real,test,0.0,0.0,0.0,0.0,0.0,18.292707,0.0,0,0,702,708,0,0,492,0,149.0,0.0,0,0,1410,0,0.0,30
always_fake,validation,0.506383,1.0,0.672316,1.92623,1.0,0.0,0.0,714,696,0,0,30,282,504,504,146.4,300.0,0,4,1406,0,0.002837,30
always_fake,test,0.497872,1.0,0.664773,1.973154,1.0,0.0,0.0,702,708,0,0,30,294,492,492,149.0,300.0,0,0,1410,0,0.0,30
