backend,signal_source,polarity,raw_auc_high_means_fake,effective_auc,selected_policy,strict_gate_met,relaxed_gate_met,threshold,t_on,t_off,persistence_windows,real_only_false_alerts_per_min,real_only_false_alert_time_ratio,target_recall,target_ttfd_s,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
efficientnet_b4,score_raw,low,0.49337,0.50663,strict_0.10,True,True,0.73,0.73,0.63,3,0.0,0.0,0.630435,6.745183,0.637363,0.630435,0.63388,0.706638,0.33137,6.745183,0.387097,58,33,34,67,7,22,104,68,31.133333,28.416667,11,0,192,0,0.0,6
effort_clip_l14,score_raw,high,0.521739,0.521739,strict_0.10,True,True,0.99,0.99,0.89,2,0.0,0.0,0.141304,14.38051,0.590909,0.141304,0.22807,0.1606,0.087259,14.38051,1.19403,13,9,79,91,5,5,104,21,31.133333,6.7,8,0,192,0,0.0,6
f3net,score_raw,high,0.568261,0.568261,strict_0.10,True,True,0.51,0.51,0.41000000000000003,3,0.0,0.0,0.619565,6.369462,0.59375,0.619565,0.606383,0.899358,0.383833,6.369462,0.334821,57,39,35,61,7,28,104,67,31.133333,29.866667,10,0,192,0,0.0,6
i3d,score_raw,low,0.44663,0.55337,strict_0.10,True,True,0.33,0.33,0.23,2,0.0,0.0,0.73913,4.88075,0.623853,0.73913,0.676617,0.867238,0.404176,4.88075,0.14771,68,41,24,59,5,27,104,75,31.133333,33.85,5,0,192,0,0.0,6
videomae,score_raw,low,0.447826,0.552174,strict_0.10,True,True,0.65,0.65,0.55,2,0.0,0.0,0.423913,9.874308,0.696429,0.423913,0.527027,0.481799,0.172912,9.874308,1.353383,39,17,53,83,12,15,104,43,31.133333,17.733333,24,0,192,0,0.0,6
xception_df40,score_raw,low,0.474348,0.525652,strict_0.10,True,True,0.28,0.28,0.18000000000000002,3,0.0,0.0,0.51087,8.96301,0.701493,0.51087,0.591195,0.417559,0.194861,8.96301,0.483481,47,20,45,80,7,13,104,49,31.133333,20.683333,10,0,192,0,0.0,6
