rank,winner,backend,signal_source,polarity,selected_policy,strict_gate_met,relaxed_gate_met,persistence_windows,t_on,t_off,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
1,True,i3d,score_raw,low,strict_0.10,True,True,2,0.33,0.23,0.444444,0.455696,0.45,0.316832,0.548515,10.195726,0.159257,36,45,43,36,4,8,84,34,25.25,25.116667,4,2,158,0,0.0125,5
2,False,effort_clip_l14,score_raw,high,strict_0.10,True,True,2,0.99,0.89,0.757576,0.316456,0.446429,0.316832,0.09505,12.140774,0.872375,25,8,54,73,5,8,84,28,25.25,10.316667,9,0,160,0,0.0,5
3,False,xception_df40,score_raw,low,strict_0.10,True,True,3,0.28,0.18000000000000002,0.470588,0.202532,0.283186,0.356436,0.215182,13.942631,1.061093,16,18,63,63,7,9,84,19,25.25,10.366667,11,0,160,0,0.0,5
4,False,videomae,score_raw,low,strict_0.10,True,True,2,0.65,0.55,0.4,0.177215,0.245614,0.356436,0.258086,14.371869,1.187215,14,21,65,60,7,9,84,14,25.25,10.95,13,0,160,0,0.0,5
5,False,efficientnet_b4,score_raw,low,strict_0.10,True,True,3,0.73,0.63,0.447368,0.21519,0.290598,0.435644,0.258086,14.137143,0.339943,17,21,62,60,3,11,84,20,25.25,11.766667,4,0,160,0,0.0,5
6,False,f3net,score_raw,high,strict_0.10,True,True,3,0.51,0.41000000000000003,0.622222,0.708861,0.662722,0.712871,0.415842,5.753548,0.429082,56,34,23,47,8,18,84,57,25.25,27.966667,12,0,160,0,0.0,5
