backend,split,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
always_real,validation,0.0,0.0,0.0,0.0,0.0,17.857143,0.0,0,0,306,264,0,0,504,0,137.1,0.0,0,1,569,0,0.001754,30
always_real,test,0.0,0.0,0.0,0.0,0.0,18.292707,0.0,0,0,288,282,0,0,492,0,144.3,0.0,0,0,570,0,0.0,30
always_fake,validation,0.536842,1.0,0.69863,0.656455,1.0,0.0,0.0,306,264,0,0,30,90,504,504,137.1,300.0,0,1,569,0,0.001754,30
always_fake,test,0.505263,1.0,0.671329,0.4158,1.0,0.0,0.0,288,282,0,0,30,60,492,492,144.3,300.0,0,0,570,0,0.0,30
