rank,winner,backend,signal_source,polarity,selected_policy,strict_gate_met,relaxed_gate_met,persistence_windows,t_on,t_off,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
1,True,xception_df40,score_raw,high,strict_0.10,True,True,3,0.83,0.73,0.448276,0.317073,0.371429,0.140845,0.29108,11.105595,0.464602,13,16,28,38,5,4,84,35,28.4,15.066667,7,0,95,0,0.0,5
2,False,effort_clip_l14,score_raw,high,strict_0.10,True,True,1,0.99,0.89,0.578947,0.268293,0.366667,0.176056,0.14554,11.901119,1.3,11,8,30,46,7,5,84,28,28.4,10.0,13,0,95,0,0.0,5
3,False,efficientnet_b4,score_raw,high,strict_0.10,True,True,3,0.35,0.3,0.483333,0.707317,0.574257,0.28169,0.577465,5.66669,0.221519,29,31,12,23,5,8,84,61,28.4,31.6,7,0,95,0,0.0,5
4,False,i3d,score_raw,low,strict_0.10,True,True,2,0.31,0.26,0.263158,0.365854,0.306122,0.28169,0.774648,10.997119,0.133929,15,42,26,12,4,8,84,31,28.4,29.866667,4,0,94,1,0.0,5
5,False,videomae,score_raw,low,strict_0.10,True,True,3,0.45,0.45,0.447761,0.731707,0.555556,0.352113,0.680751,5.028071,0.227273,30,37,11,17,6,10,84,62,28.4,35.2,8,0,95,0,0.0,5
6,False,f3net,score_raw,high,strict_0.10,True,True,2,0.51,0.41000000000000003,0.474576,0.682927,0.56,0.352113,0.57277,5.945119,0.387931,28,31,13,23,8,10,84,55,28.4,30.933333,12,0,95,0,0.0,5
