rank,winner,backend,signal_source,polarity,selected_policy,strict_gate_met,relaxed_gate_met,persistence_windows,t_on,t_off,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
1,True,videomae,score_raw,low,strict_0.10,True,True,3,0.56,0.4600000000000001,0.428571,0.078947,0.133333,0.081522,0.101223,16.477226,0.661765,3,4,35,33,2,2,84,6,24.533333,4.533333,3,0,75,0,0.0,5
2,False,effort_clip_l14,score_raw,high,strict_0.10,True,True,1,0.99,0.89,0.666667,0.315789,0.428571,0.163043,0.156929,11.596024,0.912863,12,6,26,31,6,4,84,31,24.533333,12.05,11,0,75,0,0.0,5
3,False,xception_df40,score_raw,low,strict_0.10,True,True,3,0.19,0.14,0.423077,0.289474,0.34375,0.285326,0.397418,11.696286,0.29383,11,15,27,22,4,7,84,29,24.533333,17.016667,5,0,75,0,0.0,5
4,False,efficientnet_b4,score_raw,low,strict_0.10,True,True,2,0.7,0.6,0.266667,0.210526,0.235294,0.285326,0.582201,12.61006,0.35443,8,22,30,15,5,7,84,21,24.533333,19.75,7,0,75,0,0.0,5
5,False,i3d,score_raw,high,strict_0.10,True,True,2,0.7,0.6499999999999999,0.520833,0.657895,0.581395,0.366848,0.610054,5.388643,0.22187,25,23,13,14,6,9,84,58,24.533333,31.55,7,1,74,0,0.013333,5
6,False,f3net,score_raw,high,strict_0.10,True,True,2,0.52,0.42000000000000004,0.545455,0.789474,0.645161,0.407609,0.686141,3.633333,0.244344,30,25,8,12,6,10,84,66,24.533333,36.833333,9,0,75,0,0.0,5
