rank,winner,backend,signal_source,polarity,selected_policy,strict_gate_met,relaxed_gate_met,persistence_windows,t_on,t_off,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
1,True,videomae,score_raw,low,strict_0.10,True,True,3,0.55,0.45000000000000007,0.5,0.42623,0.460177,0.162712,0.440678,10.049619,0.230769,26,26,35,33,4,4,84,36,24.583333,21.666667,5,0,120,0,0.0,5
2,False,i3d,score_raw,low,strict_0.10,True,True,2,0.32,0.27,0.482759,0.459016,0.470588,0.244068,0.508475,10.739655,0.206897,28,30,33,29,5,6,84,36,24.583333,24.166667,5,1,119,0,0.008333,5
3,False,effort_clip_l14,score_raw,low,strict_0.10,True,True,3,0.12,0.01999999999999999,0.52381,0.360656,0.427184,0.325424,0.338983,9.872131,0.514286,22,20,39,39,6,8,84,37,24.583333,17.5,9,0,120,0,0.0,5
4,False,xception_df40,score_raw,low,strict_0.10,True,True,3,0.3,0.19999999999999998,0.433333,0.213115,0.285714,0.366102,0.288136,13.806226,0.56,13,17,48,42,4,9,84,16,24.583333,12.5,7,0,120,0,0.0,5
5,False,efficientnet_b4,score_raw,low,strict_0.10,True,True,3,0.7,0.6,0.444444,0.327869,0.377358,0.488136,0.423729,11.965,0.373333,20,25,41,34,5,12,84,25,24.583333,18.75,7,0,120,0,0.0,5
6,False,f3net,score_raw,high,strict_0.10,True,True,3,0.47,0.37,0.525,0.688525,0.595745,0.650847,0.644068,5.785179,0.24,42,38,19,21,6,16,84,56,24.583333,33.333333,8,0,120,0,0.0,5
