backend,split,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
always_real,validation,0.0,0.0,0.0,0.0,0.0,17.857143,0.0,0,0,144,186,0,0,504,0,168.4,0.0,0,0,330,0,0.0,30
always_real,test,0.0,0.0,0.0,0.0,0.0,18.292707,0.0,0,0,150,180,0,0,492,0,158.8,0.0,0,0,330,0,0.0,30
always_fake,validation,0.436364,1.0,0.607595,0.391924,1.0,0.0,0.0,144,186,0,0,30,66,504,504,168.4,300.0,0,0,330,0,0.0,30
always_fake,test,0.454545,1.0,0.625,0.34005,1.0,0.0,0.0,150,180,0,0,30,54,492,492,158.8,300.0,0,0,330,0,0.0,30
