backend,signal_source,polarity,raw_auc_high_means_fake,effective_auc,selected_policy,strict_gate_met,relaxed_gate_met,threshold,t_on,t_off,persistence_windows,real_only_false_alerts_per_min,real_only_false_alert_time_ratio,target_recall,target_ttfd_s,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
efficientnet_b4,score_raw,high,0.501838,0.501838,strict_0.10,True,True,0.37,0.37,0.27,2,0.0,0.0,0.5,9.556452,0.592593,0.5,0.542373,0.164835,0.287912,9.556452,0.169731,16,11,16,23,4,5,104,49,30.333333,23.566667,4,0,66,0,0.0,6
effort_clip_l14,score_raw,low,0.460478,0.539522,strict_0.10,True,True,0.25,0.25,0.15,1,0.1,0.033333,0.53125,8.764356,0.653846,0.53125,0.586207,0.263736,0.245055,8.764356,1.089385,17,9,15,25,15,8,104,53,30.333333,23.866667,26,0,66,0,0.0,6
f3net,score_raw,high,0.508272,0.508272,strict_0.10,True,True,0.49,0.49,0.49,3,0.0,0.0,0.4375,10.508692,0.56,0.4375,0.491228,0.197802,0.308791,10.508692,0.1849,14,11,18,23,4,6,104,47,30.333333,21.633333,4,0,66,0,0.0,6
i3d,score_raw,low,0.363971,0.636029,strict_0.10,True,True,0.31,0.31,0.26,2,0.0,0.0,0.71875,6.829663,0.71875,0.71875,0.71875,0.197802,0.224176,6.829663,0.180072,23,9,9,25,5,6,104,63,30.333333,27.766667,5,0,66,0,0.0,6
videomae,score_raw,low,0.409926,0.590074,strict_0.10,True,True,0.55,0.55,0.45000000000000007,2,0.1,0.033333,0.59375,7.459442,0.575758,0.59375,0.584615,0.32967,0.383516,7.459442,0.243619,19,14,13,20,6,10,104,62,30.333333,28.733333,7,0,66,0,0.0,6
xception_df40,score_raw,low,0.387868,0.612132,strict_0.10,True,True,0.17,0.17,0.17,3,0.1,0.033333,0.65625,5.703538,0.538462,0.65625,0.591549,0.32967,0.49011,5.703538,0.176991,21,18,11,16,6,10,104,75,30.333333,33.9,6,0,66,0,0.0,6
