backend,signal_source,polarity,raw_auc_high_means_fake,effective_auc,selected_policy,strict_gate_met,relaxed_gate_met,threshold,t_on,t_off,persistence_windows,real_only_false_alerts_per_min,real_only_false_alert_time_ratio,target_recall,target_ttfd_s,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
efficientnet_b4,score_raw,low,0.484793,0.515207,strict_0.10,True,True,0.68,0.68,0.5800000000000001,2,0.0,0.0,0.483871,7.320442,0.46875,0.483871,0.47619,0.225806,0.477419,7.320442,0.27972,15,17,16,18,6,7,104,65,31.0,28.6,8,0,66,0,0.0,6
effort_clip_l14,score_raw,low,0.435023,0.564977,strict_0.10,True,True,0.26,0.26,0.16,1,0.1,0.05,0.516129,9.392615,0.695652,0.516129,0.592593,0.225806,0.185484,9.392615,1.050119,16,7,15,28,13,7,104,48,31.0,20.95,22,0,66,0,0.0,6
f3net,score_raw,high,0.552074,0.552074,strict_0.10,True,True,0.59,0.59,0.49,1,0.0,0.0,0.483871,8.143135,0.555556,0.483871,0.517241,0.290323,0.33871,8.143135,0.848485,15,12,16,23,13,9,104,58,31.0,24.75,21,0,66,0,0.0,6
i3d,score_raw,low,0.308756,0.691244,strict_0.10,True,True,0.31,0.31,0.26,2,0.0,0.0,0.741935,5.612202,0.638889,0.741935,0.686567,0.258065,0.340323,5.612202,0.156495,23,13,8,22,5,8,104,70,31.0,31.95,5,0,66,0,0.0,6
videomae,score_raw,low,0.407373,0.592627,strict_0.10,True,True,0.56,0.56,0.4600000000000001,2,0.0,0.0,0.580645,8.061538,0.642857,0.580645,0.610169,0.129032,0.277419,8.061538,0.19802,18,10,13,25,4,4,104,59,31.0,25.25,5,0,66,0,0.0,6
xception_df40,score_raw,low,0.413825,0.586175,strict_0.10,True,True,0.15,0.15,0.15,3,0.1,0.05,0.806452,4.089327,0.568182,0.806452,0.666667,0.322581,0.509677,4.089327,0.153453,25,19,6,16,6,10,104,85,31.0,39.1,6,0,66,0,0.0,6
