backend,split,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
always_real,validation,0.0,0.0,0.0,0.0,0.0,17.857143,0.0,0,0,2238,2262,0,0,504,0,150.8,0.0,0,16,4483,1,0.003556,30
always_real,test,0.0,0.0,0.0,0.0,0.0,18.292707,0.0,0,0,2238,2262,0,0,492,0,150.8,0.0,0,0,4500,0,0.0,30
always_fake,validation,0.497333,1.0,0.664292,2.029178,1.0,0.0,0.0,2238,2262,0,0,30,306,504,504,150.8,300.0,0,16,4483,1,0.003556,30
always_fake,test,0.497333,1.0,0.664292,2.068966,1.0,0.0,0.0,2238,2262,0,0,30,312,492,492,150.8,300.0,0,0,4500,0,0.0,30
