backend,split,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
always_real,validation,0.0,0.0,0.0,0.0,0.0,17.857143,0.0,0,0,192,228,0,0,504,0,162.0,0.0,0,0,420,0,0.0,30
always_real,test,0.0,0.0,0.0,0.0,0.0,18.292707,0.0,0,0,198,222,0,0,492,0,154.5,0.0,0,0,420,0,0.0,30
always_fake,validation,0.457143,1.0,0.627451,0.407407,1.0,0.0,0.0,192,228,0,0,30,66,504,504,162.0,300.0,0,0,420,0,0.0,30
always_fake,test,0.471429,1.0,0.640777,0.582524,1.0,0.0,0.0,198,222,0,0,30,90,492,492,154.5,300.0,0,0,420,0,0.0,30
