backend,signal_source,polarity,raw_auc_high_means_fake,effective_auc,selected_policy,strict_gate_met,relaxed_gate_met,threshold,t_on,t_off,persistence_windows,real_only_false_alerts_per_min,real_only_false_alert_time_ratio,target_recall,target_ttfd_s,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
efficientnet_b4,score_raw,high,0.581355,0.581355,strict_0.10,True,True,0.36,0.36,0.26,2,0.0,0.0,0.431373,10.325337,0.564103,0.431373,0.488889,0.31746,0.293122,10.325337,0.604651,22,17,29,40,8,10,104,48,31.5,21.5,13,0,108,0,0.0,6
effort_clip_l14,score_raw,high,0.5215,0.5215,strict_0.10,True,True,0.99,0.99,0.89,1,0.0,0.0,0.078431,14.710894,0.363636,0.078431,0.129032,0.095238,0.119577,14.710894,2.057143,4,7,47,50,7,3,104,19,31.5,5.833333,12,0,108,0,0.0,6
f3net,score_raw,high,0.643963,0.643963,strict_0.10,True,True,0.55,0.55,0.45000000000000007,2,0.0,0.0,0.54902,7.786596,0.56,0.54902,0.554455,0.380952,0.383069,7.786596,0.429594,28,22,23,35,7,12,104,62,31.5,27.933333,12,0,108,0,0.0,6
i3d,score_raw,high,0.502924,0.502924,strict_0.10,True,True,0.72,0.72,0.62,1,0.1,0.036667,0.568627,6.512683,0.483333,0.568627,0.522523,0.412698,0.538624,6.512683,0.333333,29,31,22,26,8,13,104,69,31.5,33.0,11,0,108,0,0.0,6
videomae,score_raw,low,0.344341,0.655659,strict_0.10,True,True,0.5,0.5,0.45,3,0.0,0.0,0.666667,6.438048,0.641509,0.666667,0.653846,0.253968,0.329101,6.438048,0.205245,34,19,17,38,5,8,104,67,31.5,29.233333,6,0,108,0,0.0,6
xception_df40,score_raw,low,0.48882,0.51118,strict_0.10,True,True,0.43,0.43,0.43,2,0.0,0.0,0.137255,14.27599,0.7,0.137255,0.229508,0.063492,0.053968,14.27599,1.411765,7,3,44,54,4,2,104,17,31.5,5.666667,8,0,108,0,0.0,6
