rank,winner,backend,signal_source,polarity,selected_policy,strict_gate_met,relaxed_gate_met,persistence_windows,t_on,t_off,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
1,True,xception_df40,score_raw,high,strict_0.10,True,True,2,0.88,0.78,0.5625,0.214286,0.310345,0.127479,0.18272,12.768524,0.5,9,7,33,31,3,3,84,26,23.533333,10.0,5,0,80,0,0.0,5
2,False,effort_clip_l14,score_raw,high,strict_0.10,True,True,1,0.99,0.89,0.733333,0.261905,0.385965,0.169972,0.101983,12.391464,0.960854,11,4,31,34,5,4,84,27,23.533333,9.366667,9,0,80,0,0.0,5
3,False,f3net,score_raw,high,strict_0.10,True,True,2,0.55,0.45000000000000007,0.534884,0.547619,0.541176,0.212465,0.532578,6.993,0.370828,23,20,19,18,6,5,84,53,23.533333,26.966667,10,0,80,0,0.0,5
4,False,videomae,score_raw,low,strict_0.10,True,True,2,0.54,0.49000000000000005,0.571429,0.47619,0.519481,0.212465,0.392351,10.17131,0.730594,20,15,22,23,9,5,84,35,23.533333,21.9,16,0,80,0,0.0,5
5,False,efficientnet_b4,score_raw,low,strict_0.10,True,True,3,0.63,0.53,0.394737,0.357143,0.375,0.339943,0.596317,10.194583,0.169972,15,23,27,15,4,8,84,33,23.533333,23.533333,4,0,80,0,0.0,5
6,False,i3d,score_raw,high,strict_0.10,True,True,2,0.7,0.6499999999999999,0.540984,0.785714,0.640777,0.382436,0.730878,2.721321,0.131694,33,28,9,10,5,9,84,68,23.533333,37.966667,5,0,80,0,0.0,5
