backend,split,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
always_real,validation,0.0,0.0,0.0,0.0,0.0,17.857143,0.0,0,0,264,216,0,0,504,0,133.2,0.0,0,0,480,0,0.0,30
always_real,test,0.0,0.0,0.0,0.0,0.0,18.292707,0.0,0,0,234,246,0,0,492,0,150.3,0.0,0,0,480,0,0.0,30
always_fake,validation,0.55,1.0,0.709677,0.45045,1.0,0.0,0.0,264,216,0,0,30,60,504,504,133.2,300.0,0,0,480,0,0.0,30
always_fake,test,0.4875,1.0,0.655462,0.518962,1.0,0.0,0.0,234,246,0,0,30,78,492,492,150.3,300.0,0,0,480,0,0.0,30
