backend,split,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
always_real,validation,0.0,0.0,0.0,0.0,0.0,17.857143,0.0,0,0,1122,1128,0,0,504,0,150.4,0.0,0,6,2243,1,0.002667,30
always_real,test,0.0,0.0,0.0,0.0,0.0,18.292707,0.0,0,0,1146,1104,0,0,492,0,147.2,0.0,0,0,2250,0,0.0,30
always_fake,validation,0.498667,1.0,0.66548,1.994681,1.0,0.0,0.0,1122,1128,0,0,30,300,504,504,150.4,300.0,0,6,2243,1,0.002667,30
always_fake,test,0.509333,1.0,0.674912,2.119565,1.0,0.0,0.0,1146,1104,0,0,30,312,492,492,147.2,300.0,0,0,2250,0,0.0,30
