rank,winner,backend,signal_source,polarity,selected_policy,strict_gate_met,relaxed_gate_met,persistence_windows,t_on,t_off,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
1,True,xception_df40,score_raw,low,strict_0.10,True,True,3,0.69,0.59,0.533333,0.042781,0.079208,0.079787,0.037234,16.538679,4.0,8,7,179,181,4,2,84,6,25.066667,2.0,8,0,375,0,0.0,5
2,False,efficientnet_b4,score_raw,low,strict_0.10,True,True,3,0.85,0.75,0.8,0.085561,0.154589,0.119681,0.021277,16.218595,2.25,16,4,171,184,3,3,84,5,25.066667,2.666667,6,0,375,0,0.0,5
3,False,effort_clip_l14,score_raw,low,strict_0.10,True,True,3,0.32,0.22,0.607595,0.256684,0.360902,0.518617,0.164894,12.673726,2.088608,48,31,139,157,12,13,84,26,25.066667,10.533333,22,0,375,0,0.0,5
4,False,i3d,score_raw,low,strict_0.10,True,True,3,0.32,0.32,0.38806,0.139037,0.204724,0.558511,0.218085,15.01769,2.686567,26,41,161,147,12,14,84,19,25.066667,8.933333,24,5,369,1,0.013333,5
5,False,videomae,score_raw,low,strict_0.10,True,True,3,0.67,0.5700000000000001,0.466667,0.224599,0.303249,0.598404,0.255319,12.908988,1.916667,42,48,145,140,12,15,84,19,25.066667,12.0,23,0,375,0,0.0,5
6,False,f3net,score_raw,high,strict_0.10,True,True,3,0.57,0.47,0.543478,0.534759,0.539084,1.196809,0.446809,7.53869,1.182065,100,84,87,104,15,30,84,51,25.066667,24.533333,29,1,374,0,0.002667,5
