backend,signal_source,polarity,raw_auc_high_means_fake,effective_auc,selected_policy,strict_gate_met,relaxed_gate_met,threshold,t_on,t_off,persistence_windows,real_only_false_alerts_per_min,real_only_false_alert_time_ratio,target_recall,target_ttfd_s,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
efficientnet_b4,score_raw,low,0.46428,0.53572,strict_0.10,True,True,0.85,0.85,0.75,3,0.0,0.0,0.112613,14.692481,0.714286,0.112613,0.194553,0.131579,0.04386,14.692481,3.0,25,10,197,218,7,4,104,14,30.4,4.666667,14,0,450,0,0.0,6
effort_clip_l14,score_raw,low,0.49267,0.50733,strict_0.10,True,True,0.32,0.32,0.22,3,0.1,0.013333,0.157658,13.91151,0.538462,0.157658,0.243902,0.460526,0.131579,13.91151,2.538462,35,30,187,198,12,14,104,16,30.4,8.666667,22,0,450,0,0.0,6
f3net,score_raw,high,0.519006,0.519006,strict_0.10,True,True,0.57,0.57,0.47,3,0.1,0.04,0.545045,7.385942,0.643617,0.545045,0.590244,1.184211,0.29386,7.385942,1.356383,121,67,101,161,18,36,104,65,30.4,25.066667,34,0,450,0,0.0,6
i3d,score_raw,low,0.483049,0.516951,strict_0.10,True,True,0.32,0.32,0.32,3,0.1,0.04,0.283784,11.311788,0.692308,0.283784,0.402556,0.526316,0.122807,11.311788,2.802198,63,28,159,200,17,16,104,34,30.4,12.133333,34,0,450,0,0.0,6
videomae,score_raw,low,0.422396,0.577604,strict_0.10,True,True,0.67,0.67,0.5700000000000001,3,0.1,0.04,0.445946,9.428865,0.66443,0.445946,0.533693,0.888158,0.219298,9.428865,1.409396,99,50,123,178,14,27,104,43,30.4,19.866667,28,0,450,0,0.0,6
xception_df40,score_raw,low,0.477971,0.522029,strict_0.10,True,True,0.69,0.69,0.59,3,0.1,0.04,0.067568,15.530279,0.428571,0.067568,0.116732,0.230263,0.087719,15.530279,3.428571,15,20,207,208,8,7,104,12,30.4,4.666667,16,0,450,0,0.0,6
