run_id,status,split,kind,ordinal,model,session_name,video_path,labels_path,duration_s,runtime_s,buffer_s,prediction_rows,active_video_model,resolved_model_name,result_dir,started_at_iso,ended_at_iso,error
calibration_real_only_02__videomae,success,calibration,real_only,2,videomae,calibration_real_only_02__videomae,C:\deepfake_eval\leakfree_eval_calibration_v2_2026-04-14\sessions\calibration\calibration_real_only_02.mp4,C:\deepfake_eval\leakfree_eval_calibration_v2_2026-04-14\sessions\calibration\calibration_real_only_02_labels.csv,603.533,603.533,15.0,6268,videomae,VideoMAE DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_calibration_v2_live_2026-04-14\calibration_real_only_02__videomae,2026-04-15T06:46:33Z,2026-04-15T06:57:26Z,
calibration_real_only_02__xception_df40,success,calibration,real_only,2,xception_df40,calibration_real_only_02__xception_df40,C:\deepfake_eval\leakfree_eval_calibration_v2_2026-04-14\sessions\calibration\calibration_real_only_02.mp4,C:\deepfake_eval\leakfree_eval_calibration_v2_2026-04-14\sessions\calibration\calibration_real_only_02_labels.csv,603.533,603.533,15.0,7877,xception_df40,Xception DF40,C:\Users\weissach\Desktop\Y3\Y3-project\results_calibration_v2_live_2026-04-14\calibration_real_only_02__xception_df40,2026-04-15T05:53:34Z,2026-04-15T06:04:09Z,
calibration_real_only_03__efficientnet_b4,success,calibration,real_only,3,efficientnet_b4,calibration_real_only_03__efficientnet_b4,C:\deepfake_eval\leakfree_eval_calibration_v2_2026-04-14\sessions\calibration\calibration_real_only_03.mp4,C:\deepfake_eval\leakfree_eval_calibration_v2_2026-04-14\sessions\calibration\calibration_real_only_03_labels.csv,600.3,600.3,15.0,6909,efficientnet_b4,EfficientNet-B4 DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_calibration_v2_live_2026-04-14\calibration_real_only_03__efficientnet_b4,2026-04-15T07:18:33Z,2026-04-15T07:29:05Z,
calibration_real_only_03__effort_clip_l14,success,calibration,real_only,3,effort_clip_l14,calibration_real_only_03__effort_clip_l14,C:\deepfake_eval\leakfree_eval_calibration_v2_2026-04-14\sessions\calibration\calibration_real_only_03.mp4,C:\deepfake_eval\leakfree_eval_calibration_v2_2026-04-14\sessions\calibration\calibration_real_only_03_labels.csv,600.3,600.3,15.0,7647,effort_clip_l14,Effort CLIP-L14,C:\Users\weissach\Desktop\Y3\Y3-project\results_calibration_v2_live_2026-04-14\calibration_real_only_03__effort_clip_l14,2026-04-15T07:07:59Z,2026-04-15T07:18:33Z,
calibration_real_only_03__f3net,success,calibration,real_only,3,f3net,calibration_real_only_03__f3net,C:\deepfake_eval\leakfree_eval_calibration_v2_2026-04-14\sessions\calibration\calibration_real_only_03.mp4,C:\deepfake_eval\leakfree_eval_calibration_v2_2026-04-14\sessions\calibration\calibration_real_only_03_labels.csv,600.3,600.3,15.0,7979,f3net,F3Net DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_calibration_v2_live_2026-04-14\calibration_real_only_03__f3net,2026-04-15T07:29:05Z,2026-04-15T07:39:37Z,
calibration_real_only_03__i3d,success,calibration,real_only,3,i3d,calibration_real_only_03__i3d,C:\deepfake_eval\leakfree_eval_calibration_v2_2026-04-14\sessions\calibration\calibration_real_only_03.mp4,C:\deepfake_eval\leakfree_eval_calibration_v2_2026-04-14\sessions\calibration\calibration_real_only_03_labels.csv,600.3,600.3,15.0,7863,i3d,I3D DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_calibration_v2_live_2026-04-14\calibration_real_only_03__i3d,2026-04-15T07:39:37Z,2026-04-15T07:50:10Z,
calibration_real_only_03__videomae,success,calibration,real_only,3,videomae,calibration_real_only_03__videomae,C:\deepfake_eval\leakfree_eval_calibration_v2_2026-04-14\sessions\calibration\calibration_real_only_03.mp4,C:\deepfake_eval\leakfree_eval_calibration_v2_2026-04-14\sessions\calibration\calibration_real_only_03_labels.csv,600.3,600.3,15.0,6513,videomae,VideoMAE DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_calibration_v2_live_2026-04-14\calibration_real_only_03__videomae,2026-04-15T07:50:10Z,2026-04-15T08:00:46Z,
calibration_real_only_03__xception_df40,success,calibration,real_only,3,xception_df40,calibration_real_only_03__xception_df40,C:\deepfake_eval\leakfree_eval_calibration_v2_2026-04-14\sessions\calibration\calibration_real_only_03.mp4,C:\deepfake_eval\leakfree_eval_calibration_v2_2026-04-14\sessions\calibration\calibration_real_only_03_labels.csv,600.3,600.3,15.0,7991,xception_df40,Xception DF40,C:\Users\weissach\Desktop\Y3\Y3-project\results_calibration_v2_live_2026-04-14\calibration_real_only_03__xception_df40,2026-04-15T06:57:26Z,2026-04-15T07:07:59Z,
test_fake_only_01__efficientnet_b4,success,test,fake_only,1,efficientnet_b4,test_fake_only_01__efficientnet_b4,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01_labels.csv,600.0,600.0,15.0,8206,efficientnet_b4,EfficientNet-B4 DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\test_fake_only_01__efficientnet_b4,2026-04-09T07:29:06Z,2026-04-09T07:39:36Z,
test_fake_only_01__effort_clip_l14,success,test,fake_only,1,effort_clip_l14,test_fake_only_01__effort_clip_l14,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01_labels.csv,600.0,600.0,15.0,8202,effort_clip_l14,Effort CLIP-L14,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\test_fake_only_01__effort_clip_l14,2026-04-09T07:18:34Z,2026-04-09T07:29:06Z,
test_fake_only_01__f3net,success,test,fake_only,1,f3net,test_fake_only_01__f3net,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01_labels.csv,600.0,600.0,15.0,8213,f3net,F3Net DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\test_fake_only_01__f3net,2026-04-09T07:39:36Z,2026-04-09T07:50:05Z,
test_fake_only_01__i3d,success,test,fake_only,1,i3d,test_fake_only_01__i3d,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01_labels.csv,600.0,600.0,15.0,8212,i3d,I3D DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\test_fake_only_01__i3d,2026-04-09T07:50:05Z,2026-04-09T08:00:34Z,
test_fake_only_01__videomae,success,test,fake_only,1,videomae,test_fake_only_01__videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01_labels.csv,600.0,600.0,15.0,8200,videomae,VideoMAE DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\test_fake_only_01__videomae,2026-04-09T08:00:34Z,2026-04-09T08:11:06Z,
test_fake_only_01__xception_df40,success,test,fake_only,1,xception_df40,test_fake_only_01__xception_df40,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01_labels.csv,600.0,600.0,15.0,8211,xception_df40,Xception DF40,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\test_fake_only_01__xception_df40,2026-04-09T07:08:05Z,2026-04-09T07:18:34Z,
test_mixed_01__efficientnet_b4,success,test,mixed,1,efficientnet_b4,test_mixed_01__efficientnet_b4,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_01_labels.csv,600.0,600.0,15.0,8207,efficientnet_b4,EfficientNet-B4 DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\test_mixed_01__efficientnet_b4,2026-04-09T08:32:08Z,2026-04-09T08:42:37Z,
test_mixed_01__effort_clip_l14,success,test,mixed,1,effort_clip_l14,test_mixed_01__effort_clip_l14,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_01_labels.csv,600.0,600.0,15.0,8213,effort_clip_l14,Effort CLIP-L14,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\test_mixed_01__effort_clip_l14,2026-04-09T08:21:35Z,2026-04-09T08:32:07Z,
test_mixed_01__f3net,success,test,mixed,1,f3net,test_mixed_01__f3net,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_01_labels.csv,600.0,600.0,15.0,8211,f3net,F3Net DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\test_mixed_01__f3net,2026-04-09T08:42:37Z,2026-04-09T08:53:06Z,
test_mixed_01__i3d,success,test,mixed,1,i3d,test_mixed_01__i3d,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_01_labels.csv,600.0,600.0,15.0,8210,i3d,I3D DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\test_mixed_01__i3d,2026-04-09T08:53:06Z,2026-04-09T09:03:36Z,
test_mixed_01__videomae,success,test,mixed,1,videomae,test_mixed_01__videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_01_labels.csv,600.0,600.0,15.0,8212,videomae,VideoMAE DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\test_mixed_01__videomae,2026-04-09T09:03:36Z,2026-04-09T09:14:07Z,
test_mixed_01__xception_df40,success,test,mixed,1,xception_df40,test_mixed_01__xception_df40,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_01_labels.csv,600.0,600.0,15.0,8218,xception_df40,Xception DF40,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\test_mixed_01__xception_df40,2026-04-09T08:11:06Z,2026-04-09T08:21:35Z,
test_mixed_02__efficientnet_b4,success,test,mixed,2,efficientnet_b4,test_mixed_02__efficientnet_b4,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_02.mp4,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_02_labels.csv,600.0,600.0,15.0,8209,efficientnet_b4,EfficientNet-B4 DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\test_mixed_02__efficientnet_b4,2026-04-09T09:35:09Z,2026-04-09T09:45:38Z,
test_mixed_02__effort_clip_l14,success,test,mixed,2,effort_clip_l14,test_mixed_02__effort_clip_l14,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_02.mp4,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_02_labels.csv,600.0,600.0,15.0,7846,effort_clip_l14,Effort CLIP-L14,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\test_mixed_02__effort_clip_l14,2026-04-09T09:24:36Z,2026-04-09T09:35:09Z,
test_mixed_02__f3net,success,test,mixed,2,f3net,test_mixed_02__f3net,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_02.mp4,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_02_labels.csv,600.0,600.0,15.0,8209,f3net,F3Net DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\test_mixed_02__f3net,2026-04-09T09:45:38Z,2026-04-09T09:56:08Z,
test_mixed_02__i3d,success,test,mixed,2,i3d,test_mixed_02__i3d,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_02.mp4,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_02_labels.csv,600.0,600.0,15.0,8213,i3d,I3D DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\test_mixed_02__i3d,2026-04-09T09:56:08Z,2026-04-09T10:06:37Z,
test_mixed_02__videomae,success,test,mixed,2,videomae,test_mixed_02__videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_02.mp4,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_02_labels.csv,600.0,600.0,15.0,8204,videomae,VideoMAE DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\test_mixed_02__videomae,2026-04-09T10:06:37Z,2026-04-09T10:17:09Z,
test_mixed_02__xception_df40,success,test,mixed,2,xception_df40,test_mixed_02__xception_df40,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_02.mp4,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_02_labels.csv,600.0,600.0,15.0,8218,xception_df40,Xception DF40,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\test_mixed_02__xception_df40,2026-04-09T09:14:07Z,2026-04-09T09:24:36Z,
test_mixed_03__efficientnet_b4,success,test,mixed,3,efficientnet_b4,test_mixed_03__efficientnet_b4,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_03.mp4,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_03_labels.csv,600.0,600.0,15.0,8208,efficientnet_b4,EfficientNet-B4 DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\test_mixed_03__efficientnet_b4,2026-04-09T10:38:22Z,2026-04-09T10:48:51Z,
test_mixed_03__effort_clip_l14,success,test,mixed,3,effort_clip_l14,test_mixed_03__effort_clip_l14,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_03.mp4,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_03_labels.csv,600.0,600.0,15.0,8210,effort_clip_l14,Effort CLIP-L14,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\test_mixed_03__effort_clip_l14,2026-04-09T10:27:49Z,2026-04-09T10:38:22Z,
test_mixed_03__f3net,success,test,mixed,3,f3net,test_mixed_03__f3net,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_03.mp4,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_03_labels.csv,600.0,600.0,15.0,8216,f3net,F3Net DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\test_mixed_03__f3net,2026-04-09T10:48:51Z,2026-04-09T10:59:20Z,
test_mixed_03__i3d,success,test,mixed,3,i3d,test_mixed_03__i3d,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_03.mp4,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_03_labels.csv,600.0,600.0,15.0,8213,i3d,I3D DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\test_mixed_03__i3d,2026-04-09T10:59:20Z,2026-04-09T11:09:50Z,
test_mixed_03__videomae,success,test,mixed,3,videomae,test_mixed_03__videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_03.mp4,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_03_labels.csv,600.0,600.0,15.0,8205,videomae,VideoMAE DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\test_mixed_03__videomae,2026-04-09T11:09:50Z,2026-04-09T11:20:21Z,
test_mixed_03__xception_df40,success,test,mixed,3,xception_df40,test_mixed_03__xception_df40,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_03.mp4,C:\deepfake_eval\leakfree_eval\sessions\test\test_mixed_03_labels.csv,600.0,600.0,15.0,8208,xception_df40,Xception DF40,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\test_mixed_03__xception_df40,2026-04-09T10:17:09Z,2026-04-09T10:27:49Z,
test_real_only_01__efficientnet_b4,success,test,real_only,1,efficientnet_b4,test_real_only_01__efficientnet_b4,C:\deepfake_eval\leakfree_eval\sessions\test\test_real_only_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\test\test_real_only_01_labels.csv,600.0,600.0,15.0,8210,efficientnet_b4,EfficientNet-B4 DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\test_real_only_01__efficientnet_b4,2026-04-09T11:41:23Z,2026-04-09T11:51:52Z,
test_real_only_01__effort_clip_l14,success,test,real_only,1,effort_clip_l14,test_real_only_01__effort_clip_l14,C:\deepfake_eval\leakfree_eval\sessions\test\test_real_only_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\test\test_real_only_01_labels.csv,600.0,600.0,15.0,8188,effort_clip_l14,Effort CLIP-L14,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\test_real_only_01__effort_clip_l14,2026-04-09T11:30:50Z,2026-04-09T11:41:23Z,
test_real_only_01__f3net,success,test,real_only,1,f3net,test_real_only_01__f3net,C:\deepfake_eval\leakfree_eval\sessions\test\test_real_only_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\test\test_real_only_01_labels.csv,600.0,600.0,15.0,8207,f3net,F3Net DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\test_real_only_01__f3net,2026-04-09T11:51:52Z,2026-04-09T12:02:22Z,
test_real_only_01__i3d,success,test,real_only,1,i3d,test_real_only_01__i3d,C:\deepfake_eval\leakfree_eval\sessions\test\test_real_only_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\test\test_real_only_01_labels.csv,600.0,600.0,15.0,8211,i3d,I3D DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\test_real_only_01__i3d,2026-04-09T12:02:22Z,2026-04-09T12:12:51Z,
test_real_only_01__videomae,success,test,real_only,1,videomae,test_real_only_01__videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_real_only_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\test\test_real_only_01_labels.csv,600.0,600.0,15.0,8207,videomae,VideoMAE DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\test_real_only_01__videomae,2026-04-09T12:12:51Z,2026-04-09T12:23:23Z,
test_real_only_01__xception_df40,success,test,real_only,1,xception_df40,test_real_only_01__xception_df40,C:\deepfake_eval\leakfree_eval\sessions\test\test_real_only_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\test\test_real_only_01_labels.csv,600.0,600.0,15.0,8214,xception_df40,Xception DF40,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\test_real_only_01__xception_df40,2026-04-09T11:20:21Z,2026-04-09T11:30:50Z,
validation_fake_only_01__efficientnet_b4,success,validation,fake_only,1,efficientnet_b4,validation_fake_only_01__efficientnet_b4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_fake_only_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_fake_only_01_labels.csv,600.0,600.0,15.0,8209,efficientnet_b4,EfficientNet-B4 DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\validation_fake_only_01__efficientnet_b4,2026-04-09T12:44:24Z,2026-04-09T12:54:54Z,
validation_fake_only_01__effort_clip_l14,success,validation,fake_only,1,effort_clip_l14,validation_fake_only_01__effort_clip_l14,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_fake_only_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_fake_only_01_labels.csv,600.0,600.0,15.0,8210,effort_clip_l14,Effort CLIP-L14,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\validation_fake_only_01__effort_clip_l14,2026-04-09T12:33:52Z,2026-04-09T12:44:24Z,
validation_fake_only_01__f3net,success,validation,fake_only,1,f3net,validation_fake_only_01__f3net,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_fake_only_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_fake_only_01_labels.csv,600.0,600.0,15.0,7911,f3net,F3Net DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\validation_fake_only_01__f3net,2026-04-09T12:54:54Z,2026-04-09T13:05:24Z,
validation_fake_only_01__i3d,success,validation,fake_only,1,i3d,validation_fake_only_01__i3d,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_fake_only_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_fake_only_01_labels.csv,600.0,600.0,15.0,8210,i3d,I3D DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\validation_fake_only_01__i3d,2026-04-09T13:05:24Z,2026-04-09T13:15:54Z,
validation_fake_only_01__videomae,success,validation,fake_only,1,videomae,validation_fake_only_01__videomae,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_fake_only_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_fake_only_01_labels.csv,600.0,600.0,15.0,8205,videomae,VideoMAE DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\validation_fake_only_01__videomae,2026-04-09T13:15:54Z,2026-04-09T13:26:25Z,
validation_fake_only_01__xception_df40,success,validation,fake_only,1,xception_df40,validation_fake_only_01__xception_df40,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_fake_only_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_fake_only_01_labels.csv,600.0,600.0,15.0,8208,xception_df40,Xception DF40,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\validation_fake_only_01__xception_df40,2026-04-09T12:23:23Z,2026-04-09T12:33:52Z,
validation_mixed_01__efficientnet_b4,success,validation,mixed,1,efficientnet_b4,validation_mixed_01__efficientnet_b4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_01_labels.csv,600.0,600.0,15.0,8216,efficientnet_b4,EfficientNet-B4 DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\validation_mixed_01__efficientnet_b4,2026-04-09T13:47:27Z,2026-04-09T13:57:56Z,
validation_mixed_01__effort_clip_l14,success,validation,mixed,1,effort_clip_l14,validation_mixed_01__effort_clip_l14,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_01_labels.csv,600.0,600.0,15.0,8216,effort_clip_l14,Effort CLIP-L14,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\validation_mixed_01__effort_clip_l14,2026-04-09T13:36:54Z,2026-04-09T13:47:27Z,
validation_mixed_01__f3net,success,validation,mixed,1,f3net,validation_mixed_01__f3net,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_01_labels.csv,600.0,600.0,15.0,8216,f3net,F3Net DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\validation_mixed_01__f3net,2026-04-09T13:57:56Z,2026-04-09T14:08:25Z,
validation_mixed_01__i3d,success,validation,mixed,1,i3d,validation_mixed_01__i3d,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_01_labels.csv,600.0,600.0,15.0,8208,i3d,I3D DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\validation_mixed_01__i3d,2026-04-09T14:08:26Z,2026-04-09T14:18:55Z,
validation_mixed_01__videomae,success,validation,mixed,1,videomae,validation_mixed_01__videomae,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_01_labels.csv,600.0,600.0,15.0,8213,videomae,VideoMAE DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\validation_mixed_01__videomae,2026-04-09T14:18:55Z,2026-04-09T14:29:26Z,
validation_mixed_01__xception_df40,success,validation,mixed,1,xception_df40,validation_mixed_01__xception_df40,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_01.mp4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_01_labels.csv,600.0,600.0,15.0,8214,xception_df40,Xception DF40,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\validation_mixed_01__xception_df40,2026-04-09T13:26:25Z,2026-04-09T13:36:54Z,
validation_mixed_02__efficientnet_b4,success,validation,mixed,2,efficientnet_b4,validation_mixed_02__efficientnet_b4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_02.mp4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_02_labels.csv,600.0,600.0,15.0,8203,efficientnet_b4,EfficientNet-B4 DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\validation_mixed_02__efficientnet_b4,2026-04-09T14:50:28Z,2026-04-09T15:00:57Z,
validation_mixed_02__effort_clip_l14,success,validation,mixed,2,effort_clip_l14,validation_mixed_02__effort_clip_l14,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_02.mp4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_02_labels.csv,600.0,600.0,15.0,8203,effort_clip_l14,Effort CLIP-L14,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\validation_mixed_02__effort_clip_l14,2026-04-09T14:39:56Z,2026-04-09T14:50:28Z,
validation_mixed_02__f3net,success,validation,mixed,2,f3net,validation_mixed_02__f3net,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_02.mp4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_02_labels.csv,600.0,600.0,15.0,8186,f3net,F3Net DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\validation_mixed_02__f3net,2026-04-09T15:00:57Z,2026-04-09T15:11:28Z,
validation_mixed_02__i3d,success,validation,mixed,2,i3d,validation_mixed_02__i3d,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_02.mp4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_02_labels.csv,600.0,600.0,15.0,7050,i3d,I3D DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\validation_mixed_02__i3d,2026-04-09T15:11:28Z,2026-04-09T15:21:57Z,
validation_mixed_02__videomae,success,validation,mixed,2,videomae,validation_mixed_02__videomae,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_02.mp4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_02_labels.csv,600.0,600.0,15.0,8199,videomae,VideoMAE DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\validation_mixed_02__videomae,2026-04-09T15:21:57Z,2026-04-09T15:32:29Z,
validation_mixed_02__xception_df40,success,validation,mixed,2,xception_df40,validation_mixed_02__xception_df40,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_02.mp4,C:\deepfake_eval\leakfree_eval\sessions\validation\validation_mixed_02_labels.csv,600.0,600.0,15.0,8211,xception_df40,Xception DF40,C:\Users\weissach\Desktop\Y3\Y3-project\results_rgb_fix_full_2026-04-09\validation_mixed_02__xception_df40,2026-04-09T14:29:26Z,2026-04-09T14:39:56Z,
