backend,signal_source,polarity,raw_auc_high_means_fake,effective_auc,selected_policy,strict_gate_met,relaxed_gate_met,threshold,t_on,t_off,persistence_windows,real_only_false_alerts_per_min,real_only_false_alert_time_ratio,target_recall,target_ttfd_s,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
efficientnet_b4,score_raw,high,0.535108,0.535108,strict_0.10,True,True,0.41,0.41,0.30999999999999994,2,0.0,0.0,0.277778,13.213971,0.681818,0.277778,0.394737,0.215827,0.143885,13.213971,1.0,15,7,39,41,7,6,104,28,27.8,13.0,13,0,102,0,0.0,6
effort_clip_l14,score_raw,high,0.519676,0.519676,strict_0.10,True,True,0.87,0.87,0.82,3,0.0,0.0,0.277778,11.955558,0.454545,0.277778,0.344828,0.395683,0.374101,11.955558,0.206186,15,18,39,30,3,11,104,41,27.8,19.4,4,0,102,0,0.0,6
f3net,score_raw,high,0.657407,0.657407,strict_0.10,True,True,0.55,0.55,0.45000000000000007,2,0.0,0.0,0.648148,6.917971,0.660377,0.648148,0.654206,0.431655,0.366906,6.917971,0.288462,35,18,19,30,6,12,104,69,27.8,31.2,9,0,102,0,0.0,6
i3d,score_raw,high,0.528935,0.528935,strict_0.10,True,True,0.7,0.7,0.6499999999999999,2,0.0,0.0,0.62963,6.067913,0.576271,0.62963,0.60177,0.503597,0.510791,6.067913,0.145349,34,25,20,23,5,14,104,70,27.8,34.4,5,0,102,0,0.0,6
videomae,score_raw,low,0.424769,0.575231,strict_0.10,True,True,0.64,0.64,0.54,1,0.1,0.04,0.425926,8.836683,0.71875,0.425926,0.534884,0.28777,0.18705,8.836683,1.526316,23,9,31,39,15,8,104,47,27.8,19.0,29,0,102,0,0.0,6
xception_df40,score_raw,low,0.40625,0.59375,strict_0.10,True,True,0.29,0.29,0.24,3,0.0,0.0,0.240741,13.113442,0.8125,0.240741,0.371429,0.071942,0.05036,13.113442,0.333333,13,3,41,45,3,2,104,26,27.8,9.0,3,0,102,0,0.0,6
