backend,signal_source,polarity,raw_auc_high_means_fake,effective_auc,selected_policy,strict_gate_met,relaxed_gate_met,threshold,t_on,t_off,persistence_windows,real_only_false_alerts_per_min,real_only_false_alert_time_ratio,target_recall,target_ttfd_s,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
efficientnet_b4,score_raw,low,0.468142,0.531858,strict_0.10,True,True,0.71,0.71,0.61,3,0.0,0.0,0.716049,4.918481,0.604167,0.716049,0.655367,0.648649,0.443243,4.918481,0.203488,58,38,23,49,5,20,104,79,30.833333,34.4,7,0,168,0,0.0,6
effort_clip_l14,score_raw,low,0.486022,0.513978,strict_0.10,True,True,0.1,0.1,0.0,3,0.1,0.046667,0.641975,6.167269,0.536082,0.641975,0.58427,0.810811,0.500541,6.167269,0.176644,52,45,29,42,6,25,104,68,30.833333,33.966667,6,0,168,0,0.0,6
f3net,score_raw,high,0.580389,0.580389,strict_0.10,True,True,0.54,0.54,0.44000000000000006,3,0.0,0.0,0.691358,6.026913,0.615385,0.691358,0.651163,0.648649,0.398919,6.026913,0.276356,56,35,25,52,6,20,104,75,30.833333,32.566667,9,0,168,0,0.0,6
i3d,score_raw,low,0.489286,0.510714,strict_0.10,True,True,0.32,0.32,0.27,2,0.0,0.0,0.716049,4.967288,0.604167,0.716049,0.655367,0.681081,0.425946,4.967288,0.147638,58,38,23,49,5,21,104,75,30.833333,33.866667,5,0,168,0,0.0,6
videomae,score_raw,low,0.4277,0.5723,strict_0.10,True,True,0.62,0.62,0.52,2,0.1,0.046667,0.407407,9.932577,0.66,0.407407,0.503817,0.486486,0.193514,9.932577,1.051661,33,17,48,70,10,15,104,40,30.833333,18.066667,19,0,168,0,0.0,6
xception_df40,score_raw,low,0.46346,0.53654,strict_0.10,True,True,0.32,0.32,0.22,2,0.1,0.01,0.45679,8.855423,0.587302,0.45679,0.513889,0.518919,0.291892,8.855423,1.210762,37,26,44,61,15,16,104,53,30.833333,22.3,27,0,168,0,0.0,6
