backend,split,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
always_real,validation,0.0,0.0,0.0,0.0,0.0,17.857143,0.0,0,0,912,888,0,0,504,0,148.0,0.0,0,4,1795,1,0.002222,30
always_real,test,0.0,0.0,0.0,0.0,0.0,18.292707,0.0,0,0,906,894,0,0,492,0,149.0,0.0,0,0,1800,0,0.0,30
always_fake,validation,0.506667,1.0,0.672566,2.027027,1.0,0.0,0.0,912,888,0,0,30,300,504,504,148.0,300.0,0,4,1795,1,0.002222,30
always_fake,test,0.503333,1.0,0.669623,2.013423,1.0,0.0,0.0,906,894,0,0,30,300,492,492,149.0,300.0,0,0,1800,0,0.0,30
