backend,split,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
always_real,validation,0.0,0.0,0.0,0.0,0.0,17.857143,0.0,0,0,564,516,0,0,504,0,142.6,0.0,0,2,1078,0,0.001852,30
always_real,test,0.0,0.0,0.0,0.0,0.0,18.292707,0.0,0,0,522,558,0,0,492,0,153.3,0.0,0,0,1080,0,0.0,30
always_fake,validation,0.522222,1.0,0.686131,1.640954,1.0,0.0,0.0,564,516,0,0,30,234,504,504,142.6,300.0,0,2,1078,0,0.001852,30
always_fake,test,0.483333,1.0,0.651685,1.565558,1.0,0.0,0.0,522,558,0,0,30,240,492,492,153.3,300.0,0,0,1080,0,0.0,30
