backend,signal_source,polarity,raw_auc_high_means_fake,effective_auc,selected_policy,strict_gate_met,relaxed_gate_met,threshold,t_on,t_off,persistence_windows,real_only_false_alerts_per_min,real_only_false_alert_time_ratio,target_recall,target_ttfd_s,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
efficientnet_b4,score_raw,high,0.541935,0.541935,strict_0.10,True,True,0.38,0.38,0.28,2,0.0,0.0,0.451613,9.278125,0.5,0.451613,0.474576,0.192616,0.389513,9.278125,0.247253,14,14,17,21,5,6,104,50,31.15,24.266667,6,0,66,0,0.0,6
effort_clip_l14,score_raw,high,0.576037,0.576037,strict_0.10,True,True,0.9,0.9,0.8,2,0.0,0.0,0.322581,11.434327,0.416667,0.322581,0.363636,0.256822,0.389513,11.434327,0.236407,10,14,21,21,4,8,104,42,31.15,21.15,5,0,66,0,0.0,6
f3net,score_raw,high,0.576037,0.576037,strict_0.10,True,True,0.58,0.58,0.48,1,0.0,0.0,0.451613,7.922192,0.538462,0.451613,0.491228,0.288925,0.352595,7.922192,0.877437,14,12,17,23,13,9,104,57,31.15,23.933333,21,0,66,0,0.0,6
i3d,score_raw,low,0.343779,0.656221,strict_0.10,True,True,0.31,0.31,0.26,2,0.0,0.0,0.677419,7.519048,0.724138,0.677419,0.7,0.096308,0.200107,7.519048,0.158416,21,8,10,27,4,3,104,60,31.15,25.25,4,0,66,0,0.0,6
videomae,score_raw,high,0.525346,0.525346,strict_0.10,True,True,0.48,0.48,0.38,2,0.0,0.0,0.451613,10.037962,0.482759,0.451613,0.466667,0.256822,0.394864,10.037962,0.286494,14,15,17,20,6,8,104,48,31.15,24.433333,7,0,66,0,0.0,6
xception_df40,score_raw,low,0.443318,0.556682,strict_0.10,True,True,0.17,0.17,0.17,3,0.1,0.016667,0.709677,5.242529,0.536585,0.709677,0.611111,0.321027,0.494917,5.242529,0.169412,22,19,9,16,6,10,104,80,31.15,35.416667,6,0,66,0,0.0,6
