backend,signal_source,polarity,raw_auc_high_means_fake,effective_auc,selected_policy,strict_gate_met,relaxed_gate_met,threshold,t_on,t_off,persistence_windows,real_only_false_alerts_per_min,real_only_false_alert_time_ratio,target_recall,target_ttfd_s,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
efficientnet_b4,score_raw,high,0.561508,0.561508,strict_0.10,True,True,0.39,0.39,0.29000000000000004,2,0.0,0.0,0.458333,10.009048,0.628571,0.458333,0.53012,0.437956,0.29562,10.009048,0.304348,22,13,26,29,5,12,104,47,27.4,23.0,7,0,90,0,0.0,6
effort_clip_l14,score_raw,high,0.540675,0.540675,strict_0.10,True,True,0.89,0.89,0.84,3,0.0,0.0,0.3125,12.057135,0.535714,0.3125,0.394737,0.364964,0.313869,12.057135,0.215054,15,13,33,29,3,10,104,39,27.4,18.6,4,0,90,0,0.0,6
f3net,score_raw,high,0.691468,0.691468,strict_0.10,True,True,0.51,0.51,0.51,3,0.0,0.0,0.645833,7.243394,0.62,0.645833,0.632653,0.510949,0.430657,7.243394,0.153846,31,19,17,23,5,14,104,66,27.4,32.5,5,0,90,0,0.0,6
i3d,score_raw,high,0.525298,0.525298,strict_0.10,True,True,0.7,0.7,0.6499999999999999,2,0.0,0.0,0.645833,6.420779,0.584906,0.645833,0.613861,0.510949,0.507299,6.420779,0.144509,31,22,17,20,5,14,104,69,27.4,34.6,5,0,90,0,0.0,6
videomae,score_raw,low,0.477679,0.522321,strict_0.10,True,True,0.59,0.59,0.5399999999999999,2,0.1,0.02,0.520833,7.474712,0.694444,0.520833,0.595238,0.255474,0.262774,7.474712,0.495868,25,11,23,31,7,7,104,54,27.4,24.2,12,0,90,0,0.0,6
xception_df40,score_raw,high,0.552083,0.552083,strict_0.10,True,True,0.75,0.75,0.65,3,0.0,0.0,0.354167,12.053952,0.68,0.354167,0.465753,0.218978,0.186131,12.053952,0.3125,17,8,31,34,4,6,104,35,27.4,16.0,5,0,90,0,0.0,6
