backend,split,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
always_real,validation,0.0,0.0,0.0,0.0,0.0,17.857143,0.0,0,0,330,360,0,0,504,0,155.7,0.0,0,1,689,0,0.001449,30
always_real,test,0.0,0.0,0.0,0.0,0.0,18.292707,0.0,0,0,288,402,0,0,492,0,172.5,0.0,0,0,690,0,0.0,30
always_fake,validation,0.478261,1.0,0.647059,0.578035,1.0,0.0,0.0,330,360,0,0,30,90,504,504,155.7,300.0,0,1,689,0,0.001449,30
always_fake,test,0.417391,1.0,0.588957,0.521739,1.0,0.0,0.0,288,402,0,0,30,90,492,492,172.5,300.0,0,0,690,0,0.0,30
