backend,signal_source,polarity,raw_auc_high_means_fake,effective_auc,selected_policy,strict_gate_met,relaxed_gate_met,threshold,t_on,t_off,persistence_windows,real_only_false_alerts_per_min,real_only_false_alert_time_ratio,target_recall,target_ttfd_s,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
efficientnet_b4,score_raw,high,0.529887,0.529887,strict_0.10,True,True,0.36,0.36,0.26,3,0.0,0.0,0.307692,12.318798,0.512821,0.307692,0.384615,0.311598,0.302366,12.318798,0.163043,20,19,45,42,3,9,104,33,28.883333,18.4,3,0,126,0,0.0,6
effort_clip_l14,score_raw,high,0.552333,0.552333,strict_0.10,True,True,0.98,0.98,0.88,2,0.0,0.0,0.215385,12.889683,0.736842,0.215385,0.333333,0.138488,0.08367,12.889683,1.217712,14,5,51,56,6,4,104,28,28.883333,9.033333,11,0,126,0,0.0,6
f3net,score_raw,high,0.633291,0.633291,strict_0.10,True,True,0.5,0.5,0.4,3,0.0,0.0,0.646154,6.84776,0.608696,0.646154,0.626866,0.450087,0.436238,6.84776,0.214724,42,27,23,34,6,13,104,69,28.883333,32.6,7,0,126,0,0.0,6
i3d,score_raw,low,0.495586,0.504414,strict_0.10,True,True,0.32,0.32,0.27,2,0.0,0.0,0.615385,5.717683,0.606061,0.615385,0.610687,0.380842,0.419504,5.717683,0.160514,40,26,25,35,5,11,104,70,28.883333,31.15,5,0,126,0,0.0,6
videomae,score_raw,low,0.470113,0.529887,strict_0.10,True,True,0.63,0.63,0.53,2,0.0,0.0,0.430769,9.858394,0.717949,0.430769,0.538462,0.207732,0.178881,9.858394,0.431267,28,11,37,50,5,6,104,42,28.883333,18.55,8,0,126,0,0.0,6
xception_df40,score_raw,high,0.512232,0.512232,strict_0.10,True,True,0.91,0.91,0.86,1,0.1,0.048333,0.2,13.208019,0.590909,0.2,0.298851,0.311598,0.140219,13.208019,2.749591,13,9,52,52,17,9,104,25,28.883333,10.183333,28,0,126,0,0.0,6
