rank,winner,backend,signal_source,polarity,selected_policy,strict_gate_met,relaxed_gate_met,persistence_windows,t_on,t_off,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
1,True,i3d,score_raw,low,strict_0.10,True,True,2,0.32,0.27,0.709677,0.4,0.511628,0.210822,0.170766,11.141631,0.206422,22,9,33,41,3,5,84,31,23.716667,14.533333,3,1,104,0,0.009524,5
2,False,effort_clip_l14,score_raw,high,strict_0.10,True,True,2,0.98,0.88,0.727273,0.436364,0.545455,0.252987,0.183415,11.050536,0.56962,24,9,31,41,5,6,84,34,23.716667,15.8,9,0,105,0,0.0,5
3,False,videomae,score_raw,low,strict_0.10,True,True,2,0.63,0.53,0.483871,0.272727,0.348837,0.295151,0.319747,11.971464,1.011236,15,16,40,34,8,7,84,25,23.716667,14.833333,15,0,105,0,0.0,5
4,False,efficientnet_b4,score_raw,high,strict_0.10,True,True,3,0.36,0.26,0.4375,0.381818,0.407767,0.37948,0.537597,12.015786,0.21978,21,27,34,23,4,9,84,29,23.716667,22.75,5,0,105,0,0.0,5
5,False,xception_df40,score_raw,high,strict_0.10,True,True,1,0.91,0.86,0.580645,0.327273,0.418605,0.421644,0.258609,11.957214,1.906924,18,13,37,37,15,10,84,31,23.716667,14.683333,28,0,105,0,0.0,5
6,False,f3net,score_raw,high,strict_0.10,True,True,3,0.5,0.4,0.506849,0.672727,0.578125,0.505973,0.714687,6.857869,0.144788,37,36,18,14,5,12,84,49,23.716667,34.533333,5,0,105,0,0.0,5
