backend,split,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
always_real,validation,0.0,0.0,0.0,0.0,0.0,17.857143,0.0,0,0,330,300,0,0,504,0,142.3,0.0,0,1,629,0,0.001587,30
always_real,test,0.0,0.0,0.0,0.0,0.0,18.292707,0.0,0,0,318,312,0,0,492,0,147.2,0.0,0,0,630,0,0.0,30
always_fake,validation,0.52381,1.0,0.6875,0.674631,1.0,0.0,0.0,330,300,0,0,30,96,504,504,142.3,300.0,0,1,629,0,0.001587,30
always_fake,test,0.504762,1.0,0.670886,0.529891,1.0,0.0,0.0,318,312,0,0,30,78,492,492,147.2,300.0,0,0,630,0,0.0,30
