backend,split,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
always_real,validation,0.0,0.0,0.0,0.0,0.0,17.857143,0.0,0,0,384,426,0,0,504,0,154.9,0.0,0,2,808,0,0.002469,30
always_real,test,0.0,0.0,0.0,0.0,0.0,18.292707,0.0,0,0,414,396,0,0,492,0,143.4,0.0,0,0,810,0,0.0,30
always_fake,validation,0.474074,1.0,0.643216,0.890897,1.0,0.0,0.0,384,426,0,0,30,138,504,504,154.9,300.0,0,2,808,0,0.002469,30
always_fake,test,0.511111,1.0,0.676471,1.004184,1.0,0.0,0.0,414,396,0,0,30,144,492,492,143.4,300.0,0,0,810,0,0.0,30
