rank,winner,backend,signal_source,polarity,selected_policy,strict_gate_met,relaxed_gate_met,persistence_windows,t_on,t_off,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
1,True,videomae,score_raw,low,strict_0.10,True,True,3,0.49,0.39,0.478261,0.515625,0.496241,0.271143,0.507424,8.376524,0.275591,33,36,31,35,5,7,84,42,25.816667,25.4,7,0,135,0,0.0,5
2,False,effort_clip_l14,score_raw,low,strict_0.10,True,True,3,0.12,0.01999999999999999,0.591837,0.453125,0.513274,0.309877,0.269852,9.842226,0.507519,29,20,35,51,6,8,84,39,25.816667,17.733333,9,0,135,0,0.0,5
3,False,efficientnet_b4,score_raw,high,strict_0.10,True,True,3,0.37,0.27,0.446429,0.390625,0.416667,0.348612,0.433183,10.99706,0.538776,25,31,39,40,7,9,84,33,25.816667,20.416667,11,0,135,0,0.0,5
4,False,xception_df40,score_raw,high,strict_0.10,True,True,1,0.95,0.85,0.514286,0.28125,0.363636,0.348612,0.225307,12.296333,1.730013,18,17,46,54,12,9,84,29,25.816667,12.716667,22,0,135,0,0.0,5
5,False,i3d,score_raw,low,strict_0.10,True,True,3,0.3,0.25,0.287671,0.328125,0.306569,0.464816,0.717883,11.831964,0.190597,21,52,43,19,5,12,84,29,25.816667,26.233333,5,2,133,0,0.014815,5
6,False,f3net,score_raw,high,strict_0.10,True,True,3,0.49,0.44,0.5,0.671875,0.573333,0.542285,0.597805,5.945095,0.31679,43,43,21,28,7,14,84,56,25.816667,31.566667,10,0,135,0,0.0,5
