backend,signal_source,polarity,raw_auc_high_means_fake,effective_auc,selected_policy,strict_gate_met,relaxed_gate_met,threshold,t_on,t_off,persistence_windows,real_only_false_alerts_per_min,real_only_false_alert_time_ratio,target_recall,target_ttfd_s,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
efficientnet_b4,score_raw,low,0.464568,0.535432,strict_0.10,True,True,0.85,0.85,0.75,3,0.1,0.041667,0.102778,15.214625,0.616667,0.102778,0.17619,0.2,0.063889,15.214625,3.0,37,23,323,337,8,6,104,13,30.0,5.0,15,0,720,0,0.0,6
effort_clip_l14,score_raw,low,0.497663,0.502337,strict_0.10,True,True,0.79,0.79,0.79,2,0.1,0.025,0.047222,16.297365,0.68,0.047222,0.088312,0.166667,0.022222,16.297365,4.32,17,8,343,352,5,5,104,5,30.0,2.083333,9,1,719,0,0.001389,6
f3net,score_raw,high,0.524506,0.524506,strict_0.10,True,True,0.68,0.68,0.63,3,0.1,0.025,0.283333,11.343183,0.653846,0.283333,0.395349,0.833333,0.15,11.343183,3.384615,102,54,258,306,23,25,104,45,30.0,13.0,44,0,720,0,0.0,6
i3d,score_raw,low,0.472965,0.527035,strict_0.10,True,True,0.39,0.39,0.29000000000000004,3,0.1,0.025,0.155556,14.368106,0.788732,0.155556,0.259861,0.166667,0.041667,14.368106,2.704225,56,15,304,345,8,5,104,17,30.0,5.916667,16,1,719,0,0.001389,6
videomae,score_raw,low,0.446667,0.553333,strict_0.10,True,True,0.73,0.73,0.63,3,0.1,0.041667,0.325,10.756231,0.657303,0.325,0.434944,0.8,0.169444,10.756231,2.966292,117,61,243,299,22,24,104,43,30.0,14.833333,44,0,720,0,0.0,6
xception_df40,score_raw,low,0.479877,0.520123,strict_0.10,True,True,0.74,0.74,0.74,3,0.1,0.025,0.088889,15.306087,0.533333,0.088889,0.152381,0.333333,0.077778,15.306087,5.2,32,28,328,332,13,10,104,17,30.0,5.0,26,0,720,0,0.0,6
