backend,signal_source,polarity,raw_auc_high_means_fake,effective_auc,selected_policy,strict_gate_met,relaxed_gate_met,threshold,t_on,t_off,persistence_windows,real_only_false_alerts_per_min,real_only_false_alert_time_ratio,target_recall,target_ttfd_s,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
efficientnet_b4,score_raw,high,0.510589,0.510589,strict_0.10,True,True,0.43,0.43,0.32999999999999996,2,0.0,0.0,0.326531,11.351163,0.695652,0.326531,0.444444,0.130081,0.140379,11.351163,0.656934,16,7,33,46,5,4,104,37,30.75,13.7,9,0,102,0,0.0,6
effort_clip_l14,score_raw,high,0.562187,0.562187,strict_0.10,True,True,0.99,0.99,0.89,1,0.0,0.0,0.142857,15.453846,0.777778,0.142857,0.241379,0.065041,0.008672,15.453846,2.195122,7,2,42,51,6,2,104,12,30.75,4.1,9,0,102,0,0.0,6
f3net,score_raw,high,0.650366,0.650366,strict_0.10,True,True,0.55,0.55,0.45000000000000007,2,0.0,0.0,0.591837,6.202654,0.527273,0.591837,0.557692,0.325203,0.489973,6.202654,0.312663,29,26,20,27,7,10,104,72,30.75,31.983333,10,0,102,0,0.0,6
i3d,score_raw,low,0.396226,0.603774,strict_0.10,True,True,0.31,0.31,0.26,2,0.0,0.0,0.734694,4.627288,0.590164,0.734694,0.654545,0.325203,0.454201,4.627288,0.142045,36,25,13,28,5,10,104,78,30.75,35.2,5,0,102,0,0.0,6
videomae,score_raw,low,0.496727,0.503273,strict_0.10,True,True,0.56,0.56,0.4600000000000001,3,0.0,0.0,0.55102,9.129933,0.794118,0.55102,0.650602,0.162602,0.140379,9.129933,0.2,27,7,22,46,3,5,104,50,30.75,20.0,4,0,102,0,0.0,6
xception_df40,score_raw,high,0.51521,0.51521,strict_0.10,True,True,0.79,0.79,0.79,3,0.0,0.0,0.122449,14.886144,0.428571,0.122449,0.190476,0.097561,0.128997,14.886144,0.417633,6,8,43,45,3,3,104,15,30.75,7.183333,3,0,102,0,0.0,6
