backend,signal_source,polarity,raw_auc_high_means_fake,effective_auc,selected_policy,strict_gate_met,relaxed_gate_met,threshold,t_on,t_off,persistence_windows,real_only_false_alerts_per_min,real_only_false_alert_time_ratio,target_recall,target_ttfd_s,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
efficientnet_b4,score_raw,high,0.505616,0.505616,strict_0.10,True,True,0.35,0.35,0.24999999999999997,3,0.0,0.0,0.531646,8.05375,0.688525,0.531646,0.6,0.387324,0.267606,8.05375,0.286885,42,19,37,52,5,11,104,59,28.4,24.4,7,0,150,0,0.0,6
effort_clip_l14,score_raw,high,0.526119,0.526119,strict_0.10,True,True,0.97,0.97,0.9199999999999999,3,0.0,0.0,0.164557,14.758923,0.8125,0.164557,0.273684,0.070423,0.042254,14.758923,0.46875,13,3,66,68,2,2,104,16,28.4,6.4,3,0,150,0,0.0,6
f3net,score_raw,high,0.582457,0.582457,strict_0.10,True,True,0.46,0.46,0.36,3,0.0,0.0,0.822785,3.651385,0.65,0.822785,0.726257,0.739437,0.492958,3.651385,0.175,65,35,14,36,6,21,104,86,28.4,40.0,7,0,150,0,0.0,6
i3d,score_raw,high,0.504011,0.504011,strict_0.10,True,True,0.72,0.72,0.62,2,0.0,0.0,0.443038,9.989442,0.648148,0.443038,0.526316,0.422535,0.267606,9.989442,0.138889,35,19,44,52,3,12,104,43,28.4,21.6,3,0,150,0,0.0,6
videomae,score_raw,low,0.427884,0.572116,strict_0.10,True,True,0.62,0.62,0.52,2,0.0,0.0,0.481013,8.745865,0.716981,0.481013,0.575758,0.422535,0.211268,8.745865,0.849057,38,15,41,56,10,12,104,49,28.4,21.2,18,0,150,0,0.0,6
xception_df40,score_raw,low,0.495632,0.504368,strict_0.10,True,True,0.38,0.38,0.28,2,0.0,0.0,0.303797,11.978048,0.727273,0.303797,0.428571,0.28169,0.126761,11.978048,1.060606,24,9,55,62,8,8,104,33,28.4,13.2,14,0,150,0,0.0,6
