backend,split,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
always_real,validation,0.0,0.0,0.0,0.0,0.0,17.857143,0.0,0,0,396,354,0,0,504,0,141.6,0.0,0,1,749,0,0.001333,30
always_real,test,0.0,0.0,0.0,0.0,0.0,18.292707,0.0,0,0,354,396,0,0,492,0,158.4,0.0,0,0,750,0,0.0,30
always_fake,validation,0.528,1.0,0.691099,0.889831,1.0,0.0,0.0,396,354,0,0,30,126,504,504,141.6,300.0,0,1,749,0,0.001333,30
always_fake,test,0.472,1.0,0.641304,0.795455,1.0,0.0,0.0,354,396,0,0,30,126,492,492,158.4,300.0,0,0,750,0,0.0,30
