run_id,status,split,kind,ordinal,model,session_name,video_path,labels_path,duration_s,runtime_s,buffer_s,prediction_rows,active_video_model,resolved_model_name,result_dir,started_at_iso,ended_at_iso,error
test_mixed_01__efficientnet_b4,success,test,mixed,1,efficientnet_b4,test_mixed_01__efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\test\test_mixed_01.mp4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\test\test_mixed_01_labels.csv,600.0,600.0,15.0,6123,efficientnet_b4,EfficientNet-B4 DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_ft_clean_xception_efficientnet_live_retry_2026-04-16\test_mixed_01__efficientnet_b4,2026-04-16T17:57:46Z,2026-04-16T18:08:17Z,
test_mixed_01__xception_df40,success,test,mixed,1,xception_df40,test_mixed_01__xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\test\test_mixed_01.mp4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\test\test_mixed_01_labels.csv,600.0,600.0,15.0,7634,xception_df40,Xception DF40,C:\Users\weissach\Desktop\Y3\Y3-project\results_ft_clean_xception_efficientnet_live_retry_2026-04-16\test_mixed_01__xception_df40,2026-04-16T17:47:15Z,2026-04-16T17:57:46Z,
test_mixed_02__efficientnet_b4,success,test,mixed,2,efficientnet_b4,test_mixed_02__efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\test\test_mixed_02.mp4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\test\test_mixed_02_labels.csv,600.0,600.0,15.0,6203,efficientnet_b4,EfficientNet-B4 DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_ft_clean_xception_efficientnet_live_retry_2026-04-16\test_mixed_02__efficientnet_b4,2026-04-16T18:18:51Z,2026-04-16T18:29:21Z,
test_mixed_02__xception_df40,success,test,mixed,2,xception_df40,test_mixed_02__xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\test\test_mixed_02.mp4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\test\test_mixed_02_labels.csv,600.0,600.0,15.0,7738,xception_df40,Xception DF40,C:\Users\weissach\Desktop\Y3\Y3-project\results_ft_clean_xception_efficientnet_live_retry_2026-04-16\test_mixed_02__xception_df40,2026-04-16T18:08:17Z,2026-04-16T18:18:51Z,
test_mixed_03__efficientnet_b4,success,test,mixed,3,efficientnet_b4,test_mixed_03__efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\test\test_mixed_03.mp4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\test\test_mixed_03_labels.csv,600.0,600.0,15.0,6387,efficientnet_b4,EfficientNet-B4 DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_ft_clean_xception_efficientnet_live_retry_2026-04-16\test_mixed_03__efficientnet_b4,2026-04-16T18:39:54Z,2026-04-16T18:50:27Z,
test_mixed_03__xception_df40,success,test,mixed,3,xception_df40,test_mixed_03__xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\test\test_mixed_03.mp4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\test\test_mixed_03_labels.csv,600.0,600.0,15.0,7578,xception_df40,Xception DF40,C:\Users\weissach\Desktop\Y3\Y3-project\results_ft_clean_xception_efficientnet_live_retry_2026-04-16\test_mixed_03__xception_df40,2026-04-16T18:29:21Z,2026-04-16T18:39:54Z,
test_real_only_01__efficientnet_b4,success,test,real_only,1,efficientnet_b4,test_real_only_01__efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\test\test_real_only_01.mp4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\test\test_real_only_01_labels.csv,600.0,600.0,15.0,6624,efficientnet_b4,EfficientNet-B4 DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_ft_clean_xception_efficientnet_live_retry_2026-04-16\test_real_only_01__efficientnet_b4,2026-04-16T19:00:57Z,2026-04-16T19:11:40Z,
test_real_only_01__xception_df40,success,test,real_only,1,xception_df40,test_real_only_01__xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\test\test_real_only_01.mp4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\test\test_real_only_01_labels.csv,600.0,600.0,15.0,7905,xception_df40,Xception DF40,C:\Users\weissach\Desktop\Y3\Y3-project\results_ft_clean_xception_efficientnet_live_retry_2026-04-16\test_real_only_01__xception_df40,2026-04-16T18:50:27Z,2026-04-16T19:00:57Z,
validation_fake_only_01__efficientnet_b4,success,validation,fake_only,1,efficientnet_b4,validation_fake_only_01__efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\validation\validation_fake_only_01.mp4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\validation\validation_fake_only_01_labels.csv,600.0,600.0,15.0,6647,efficientnet_b4,EfficientNet-B4 DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_ft_clean_xception_efficientnet_live_retry_2026-04-16\validation_fake_only_01__efficientnet_b4,2026-04-16T19:22:09Z,2026-04-16T19:32:38Z,
validation_fake_only_01__xception_df40,success,validation,fake_only,1,xception_df40,validation_fake_only_01__xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\validation\validation_fake_only_01.mp4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\validation\validation_fake_only_01_labels.csv,600.0,600.0,15.0,7855,xception_df40,Xception DF40,C:\Users\weissach\Desktop\Y3\Y3-project\results_ft_clean_xception_efficientnet_live_retry_2026-04-16\validation_fake_only_01__xception_df40,2026-04-16T19:11:40Z,2026-04-16T19:22:09Z,
validation_mixed_01__efficientnet_b4,success,validation,mixed,1,efficientnet_b4,validation_mixed_01__efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\validation\validation_mixed_01.mp4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\validation\validation_mixed_01_labels.csv,600.0,600.0,15.0,6790,efficientnet_b4,EfficientNet-B4 DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_ft_clean_xception_efficientnet_live_retry_2026-04-16\validation_mixed_01__efficientnet_b4,2026-04-16T19:43:07Z,2026-04-16T19:53:37Z,
validation_mixed_01__xception_df40,success,validation,mixed,1,xception_df40,validation_mixed_01__xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\validation\validation_mixed_01.mp4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\validation\validation_mixed_01_labels.csv,600.0,600.0,15.0,8029,xception_df40,Xception DF40,C:\Users\weissach\Desktop\Y3\Y3-project\results_ft_clean_xception_efficientnet_live_retry_2026-04-16\validation_mixed_01__xception_df40,2026-04-16T19:32:38Z,2026-04-16T19:43:07Z,
validation_mixed_02__efficientnet_b4,success,validation,mixed,2,efficientnet_b4,validation_mixed_02__efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\validation\validation_mixed_02.mp4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\validation\validation_mixed_02_labels.csv,600.0,600.0,15.0,6588,efficientnet_b4,EfficientNet-B4 DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_ft_clean_xception_efficientnet_live_retry_2026-04-16\validation_mixed_02__efficientnet_b4,2026-04-16T20:04:07Z,2026-04-16T20:14:36Z,
validation_mixed_02__xception_df40,success,validation,mixed,2,xception_df40,validation_mixed_02__xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\validation\validation_mixed_02.mp4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\validation\validation_mixed_02_labels.csv,600.0,600.0,15.0,7855,xception_df40,Xception DF40,C:\Users\weissach\Desktop\Y3\Y3-project\results_ft_clean_xception_efficientnet_live_retry_2026-04-16\validation_mixed_02__xception_df40,2026-04-16T19:53:37Z,2026-04-16T20:04:07Z,
validation_mixed_03__efficientnet_b4,success,validation,mixed,3,efficientnet_b4,validation_mixed_03__efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\validation\validation_mixed_03.mp4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\validation\validation_mixed_03_labels.csv,600.0,600.0,15.0,7162,efficientnet_b4,EfficientNet-B4 DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_ft_clean_xception_efficientnet_live_retry_2026-04-16\validation_mixed_03__efficientnet_b4,2026-04-16T20:46:53Z,2026-04-16T20:57:23Z,
validation_mixed_03__xception_df40,success,validation,mixed,3,xception_df40,validation_mixed_03__xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\validation\validation_mixed_03.mp4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\validation\validation_mixed_03_labels.csv,600.0,600.0,15.0,7760,xception_df40,Xception DF40,C:\Users\weissach\Desktop\Y3\Y3-project\results_ft_clean_xception_efficientnet_live_retry_2026-04-16\validation_mixed_03__xception_df40,2026-04-16T20:14:36Z,2026-04-16T20:25:06Z,
validation_real_only_01__efficientnet_b4,success,validation,real_only,1,efficientnet_b4,validation_real_only_01__efficientnet_b4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\validation\validation_real_only_01.mp4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\validation\validation_real_only_01_labels.csv,600.0,600.0,15.0,6755,efficientnet_b4,EfficientNet-B4 DF,C:\Users\weissach\Desktop\Y3\Y3-project\results_ft_clean_xception_efficientnet_live_retry_2026-04-16\validation_real_only_01__efficientnet_b4,2026-04-16T20:35:48Z,2026-04-16T20:46:18Z,
validation_real_only_01__xception_df40,success,validation,real_only,1,xception_df40,validation_real_only_01__xception_df40,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\validation\validation_real_only_01.mp4,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\validation\validation_real_only_01_labels.csv,600.0,600.0,15.0,7928,xception_df40,Xception DF40,C:\Users\weissach\Desktop\Y3\Y3-project\results_ft_clean_xception_efficientnet_live_retry_2026-04-16\validation_real_only_01__xception_df40,2026-04-16T20:25:18Z,2026-04-16T20:35:48Z,
