backend,split,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
always_real,validation,0.0,0.0,0.0,0.0,0.0,17.857143,0.0,0,0,3024,2976,0,0,504,0,148.8,0.0,0,23,5977,0,0.003833,30
always_real,test,0.0,0.0,0.0,0.0,0.0,18.292707,0.0,0,0,3006,2994,0,0,492,0,149.7,0.0,0,0,6000,0,0.0,30
always_fake,validation,0.504,1.0,0.670213,2.056452,1.0,0.0,0.0,3024,2976,0,0,30,306,504,504,148.8,300.0,0,23,5977,0,0.003833,30
always_fake,test,0.501,1.0,0.667555,2.084168,1.0,0.0,0.0,3006,2994,0,0,30,312,492,492,149.7,300.0,0,0,6000,0,0.0,30
