backend,split,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
always_real,validation,0.0,0.0,0.0,0.0,0.0,17.857143,0.0,0,0,654,636,0,0,504,0,147.8,0.0,0,3,1287,0,0.002326,30
always_real,test,0.0,0.0,0.0,0.0,0.0,18.292707,0.0,0,0,642,648,0,0,492,0,150.4,0.0,0,0,1290,0,0.0,30
always_fake,validation,0.506977,1.0,0.67284,1.826793,1.0,0.0,0.0,654,636,0,0,30,270,504,504,147.8,300.0,0,3,1287,0,0.002326,30
always_fake,test,0.497674,1.0,0.664596,1.914894,1.0,0.0,0.0,642,648,0,0,30,288,492,492,150.4,300.0,0,0,1290,0,0.0,30
