backend,signal_source,polarity,raw_auc_high_means_fake,effective_auc,selected_policy,strict_gate_met,relaxed_gate_met,threshold,t_on,t_off,persistence_windows,real_only_false_alerts_per_min,real_only_false_alert_time_ratio,target_recall,target_ttfd_s,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
efficientnet_b4,score_raw,low,0.47413,0.52587,strict_0.10,True,True,0.75,0.75,0.65,3,0.0,0.0,0.294574,12.212058,0.730769,0.294574,0.41989,0.433815,0.10901,12.212058,1.239669,38,14,91,115,8,13,104,32,29.966667,12.1,15,0,258,0,0.0,6
effort_clip_l14,score_raw,high,0.50009,0.50009,strict_0.10,True,True,0.99,0.99,0.89,2,0.0,0.0,0.217054,13.419567,0.583333,0.217054,0.316384,0.567297,0.154616,13.419567,1.437126,28,20,101,109,9,17,104,30,29.966667,11.133333,16,0,258,0,0.0,6
f3net,score_raw,high,0.540292,0.540292,strict_0.10,True,True,0.6,0.6,0.5,2,0.1,0.046667,0.457364,8.945962,0.634409,0.457364,0.531532,0.934372,0.263626,8.945962,1.479199,59,34,70,95,17,28,104,56,29.966667,21.633333,32,0,258,0,0.0,6
i3d,score_raw,low,0.483384,0.516616,strict_0.10,True,True,0.31,0.31,0.26,3,0.0,0.0,0.713178,4.963933,0.621622,0.713178,0.66426,1.301446,0.432703,4.963933,0.14549,92,56,37,73,5,39,104,76,29.966667,34.366667,5,0,258,0,0.0,6
videomae,score_raw,low,0.43477,0.56523,strict_0.10,True,True,0.72,0.72,0.62,2,0.0,0.0,0.302326,11.706519,0.735849,0.302326,0.428571,0.400445,0.10901,11.706519,2.264151,39,14,90,115,14,12,104,32,29.966667,12.366667,28,0,258,0,0.0,6
xception_df40,score_raw,low,0.485007,0.514993,strict_0.10,True,True,0.5,0.5,0.45,3,0.0,0.0,0.131783,14.941019,0.809524,0.131783,0.226667,0.133482,0.031146,14.941019,1.438356,17,4,112,125,4,4,104,15,29.966667,4.866667,7,0,258,0,0.0,6
