rank,winner,backend,signal_source,polarity,selected_policy,strict_gate_met,relaxed_gate_met,persistence_windows,t_on,t_off,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
1,True,xception_df40,score_raw,low,strict_0.10,True,True,3,0.5,0.45,0.583333,0.06422,0.115702,0.121786,0.046008,16.67556,1.807229,7,5,102,101,3,3,84,6,24.633333,2.766667,5,0,215,0,0.0,5
2,False,videomae,score_raw,low,strict_0.10,True,True,2,0.72,0.62,0.594595,0.201835,0.30137,0.405954,0.140731,13.927679,1.976744,22,15,87,91,9,10,84,14,24.633333,8.6,17,0,215,0,0.0,5
3,False,effort_clip_l14,score_raw,high,strict_0.10,True,True,2,0.99,0.89,0.722222,0.357798,0.478528,0.487145,0.142084,10.881571,0.952381,39,15,70,91,6,12,84,33,24.633333,12.6,12,0,215,0,0.0,5
4,False,efficientnet_b4,score_raw,low,strict_0.10,True,True,3,0.75,0.65,0.545455,0.220183,0.313725,0.487145,0.188092,13.102012,1.074919,24,20,85,86,6,12,84,18,24.633333,10.233333,11,0,215,0,0.0,5
5,False,i3d,score_raw,low,strict_0.10,True,True,3,0.31,0.26,0.431193,0.431193,0.431193,0.52774,0.583221,10.207631,0.158103,47,62,62,44,4,13,84,34,24.633333,25.3,4,3,212,0,0.013953,5
6,False,f3net,score_raw,high,strict_0.10,True,True,2,0.6,0.5,0.543478,0.458716,0.497512,0.97429,0.396482,8.938881,1.446345,50,42,59,64,16,24,84,45,24.633333,21.433333,31,0,215,0,0.0,5
