backend,signal_source,polarity,raw_auc_high_means_fake,effective_auc,selected_policy,strict_gate_met,relaxed_gate_met,threshold,t_on,t_off,persistence_windows,real_only_false_alerts_per_min,real_only_false_alert_time_ratio,target_recall,target_ttfd_s,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
efficientnet_b4,score_raw,high,0.506818,0.506818,strict_0.10,True,True,0.38,0.38,0.28,2,0.1,0.003333,0.431818,9.839433,0.558824,0.431818,0.487179,0.396635,0.335337,9.839433,0.345821,19,15,25,25,6,11,104,48,27.733333,23.133333,8,0,84,0,0.0,6
effort_clip_l14,score_raw,high,0.592045,0.592045,strict_0.10,True,True,0.88,0.88,0.83,3,0.0,0.0,0.25,13.472606,0.578947,0.25,0.349206,0.180288,0.221154,13.472606,0.216867,11,8,33,32,2,5,104,30,27.733333,13.833333,3,0,84,0,0.0,6
f3net,score_raw,high,0.626705,0.626705,strict_0.10,True,True,0.55,0.55,0.45000000000000007,2,0.0,0.0,0.727273,4.909971,0.64,0.727273,0.680851,0.46875,0.444712,4.909971,0.225989,32,18,12,22,6,13,104,79,27.733333,35.4,8,0,84,0,0.0,6
i3d,score_raw,low,0.489773,0.510227,strict_0.10,True,True,0.31,0.31,0.26,2,0.0,0.0,0.659091,5.658385,0.630435,0.659091,0.644444,0.396635,0.390625,5.658385,0.158228,29,17,15,23,5,11,104,71,27.733333,31.6,5,0,84,0,0.0,6
videomae,score_raw,low,0.40625,0.59375,strict_0.10,True,True,0.62,0.62,0.57,2,0.0,0.0,0.454545,9.002519,0.769231,0.454545,0.571429,0.144231,0.165865,9.002519,0.260417,20,6,24,34,3,4,104,47,27.733333,19.2,5,0,84,0,0.0,6
xception_df40,score_raw,low,0.453409,0.546591,strict_0.10,True,True,0.51,0.51,0.51,1,0.0,0.0,0.181818,14.493337,0.888889,0.181818,0.301887,0.036058,0.027644,14.493337,2.756757,8,1,36,39,9,1,104,21,27.733333,6.166667,17,0,84,0,0.0,6
