backend,signal_source,polarity,raw_auc_high_means_fake,effective_auc,selected_policy,strict_gate_met,relaxed_gate_met,threshold,t_on,t_off,persistence_windows,real_only_false_alerts_per_min,real_only_false_alert_time_ratio,target_recall,target_ttfd_s,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
efficientnet_b4,score_raw,low,0.473511,0.526489,strict_0.10,True,True,0.76,0.76,0.66,3,0.0,0.0,0.293333,11.572702,0.628571,0.293333,0.4,0.666667,0.173333,11.572702,1.285714,44,26,106,124,9,20,104,35,30.0,14.0,18,0,300,0,0.0,6
effort_clip_l14,score_raw,high,0.511333,0.511333,strict_0.10,True,True,0.99,0.99,0.89,3,0.0,0.0,0.2,13.473394,0.566038,0.2,0.295567,0.5,0.153333,13.473394,0.660377,30,23,120,127,5,15,104,26,30.0,10.6,7,0,300,0,0.0,6
f3net,score_raw,high,0.555511,0.555511,strict_0.10,True,True,0.64,0.64,0.54,2,0.1,0.04,0.393333,9.586712,0.678161,0.393333,0.49789,0.766667,0.186667,9.586712,2.011494,59,28,91,122,19,23,104,51,30.0,17.4,35,0,300,0,0.0,6
i3d,score_raw,low,0.484578,0.515422,strict_0.10,True,True,0.32,0.32,0.27,3,0.0,0.0,0.686667,5.50575,0.628049,0.686667,0.656051,1.4,0.406667,5.50575,0.152439,103,61,47,89,5,42,104,71,30.0,32.8,5,0,300,0,0.0,6
videomae,score_raw,low,0.430978,0.569022,strict_0.10,True,True,0.69,0.69,0.59,2,0.1,0.04,0.326667,10.374192,0.653333,0.326667,0.435556,0.633333,0.173333,10.374192,2.4,49,26,101,124,18,19,104,40,30.0,15.0,36,0,300,0,0.0,6
xception_df40,score_raw,low,0.4632,0.5368,strict_0.10,True,True,0.53,0.53,0.43000000000000005,3,0.0,0.0,0.066667,16.006173,0.714286,0.066667,0.121951,0.1,0.026667,16.006173,2.857143,10,4,140,146,4,3,104,9,30.0,2.8,8,0,300,0,0.0,6
