backend,signal_source,polarity,raw_auc_high_means_fake,effective_auc,selected_policy,strict_gate_met,relaxed_gate_met,threshold,t_on,t_off,persistence_windows,real_only_false_alerts_per_min,real_only_false_alert_time_ratio,target_recall,target_ttfd_s,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
efficientnet_b4,score_raw,low,0.489093,0.510907,strict_0.10,True,True,0.68,0.68,0.5800000000000001,3,0.0,0.0,0.507463,9.334385,0.53125,0.507463,0.519084,0.410023,0.451025,9.334385,0.138889,34,30,33,35,4,12,104,55,29.266667,28.8,4,0,132,0,0.0,6
effort_clip_l14,score_raw,high,0.529966,0.529966,strict_0.10,True,True,0.99,0.99,0.89,1,0.1,0.046667,0.268657,12.601971,0.642857,0.268657,0.378947,0.23918,0.14123,12.601971,2.038043,18,10,49,55,14,7,104,32,29.266667,12.266667,25,0,132,0,0.0,6
f3net,score_raw,high,0.62434,0.62434,strict_0.10,True,True,0.54,0.54,0.44000000000000006,2,0.0,0.0,0.58209,6.673433,0.609375,0.58209,0.59542,0.375854,0.38041,6.673433,0.516055,39,25,28,40,9,11,104,66,29.266667,29.066667,15,0,132,0,0.0,6
i3d,score_raw,low,0.471871,0.528129,strict_0.10,True,True,0.33,0.33,0.28,2,0.0,0.0,0.462687,9.438269,0.756098,0.462687,0.574074,0.170843,0.14123,9.438269,0.163636,31,10,36,55,3,5,104,46,29.266667,18.333333,3,0,132,0,0.0,6
videomae,score_raw,low,0.43054,0.56946,strict_0.10,True,True,0.46,0.46,0.36,3,0.1,0.02,0.641791,6.701173,0.661538,0.641791,0.651515,0.341686,0.314351,6.701173,0.208817,43,22,24,43,6,10,104,65,29.266667,28.733333,6,0,132,0,0.0,6
xception_df40,score_raw,low,0.473708,0.526292,strict_0.10,True,True,0.31,0.31,0.21,3,0.1,0.02,0.343284,11.494519,0.821429,0.343284,0.484211,0.136674,0.061503,11.494519,0.638298,23,5,44,60,5,4,104,33,29.266667,12.533333,8,0,132,0,0.0,6
