rank,winner,backend,signal_source,polarity,selected_policy,strict_gate_met,relaxed_gate_met,persistence_windows,t_on,t_off,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
1,True,xception_df40,score_raw,low,strict_0.10,True,True,3,0.43,0.32999999999999996,0.588235,0.105263,0.178571,0.080214,0.069519,16.05106,0.9375,10,7,85,88,3,2,84,9,24.933333,4.266667,4,0,190,0,0.0,5
2,False,i3d,score_raw,low,strict_0.10,True,True,3,0.32,0.27,0.411765,0.147368,0.217054,0.280749,0.203209,15.20119,0.346154,14,20,81,75,3,7,84,13,24.933333,8.666667,3,2,187,1,0.010526,5
3,False,videomae,score_raw,low,strict_0.10,True,True,3,0.62,0.57,0.515625,0.347368,0.415094,0.481283,0.326203,10.897881,0.885827,33,31,62,64,8,12,84,29,24.933333,16.933333,15,0,190,0,0.0,5
4,False,effort_clip_l14,score_raw,high,strict_0.10,True,True,2,0.99,0.89,0.698113,0.389474,0.5,0.601604,0.171123,10.730429,0.928571,37,16,58,79,7,15,84,35,24.933333,14.0,13,0,190,0,0.0,5
5,False,f3net,score_raw,high,strict_0.10,True,True,3,0.52,0.42000000000000004,0.568966,0.694737,0.625592,1.002674,0.524064,5.749786,0.394737,66,50,29,45,8,25,84,58,24.933333,30.4,12,0,190,0,0.0,5
6,False,efficientnet_b4,score_raw,low,strict_0.10,True,True,3,0.68,0.5800000000000001,0.537736,0.6,0.567164,1.082888,0.513369,6.041833,0.538278,57,49,38,46,9,27,84,54,24.933333,27.866667,15,0,190,0,0.0,5
