backend,signal_source,polarity,raw_auc_high_means_fake,effective_auc,selected_policy,strict_gate_met,relaxed_gate_met,threshold,t_on,t_off,persistence_windows,real_only_false_alerts_per_min,real_only_false_alert_time_ratio,target_recall,target_ttfd_s,precision,recall,f1,false_alerts_per_min,false_alert_time_ratio,time_to_first_detection_s,alert_flicker,tp_windows,fp_windows,fn_windows,tn_windows,predicted_alert_segments,false_alert_segments,fake_segments,detected_fake_segments,real_minutes,alert_active_minutes,alert_transitions,missing_windows,scored_windows,held_windows,missing_rate,run_count
efficientnet_b4,score_raw,low,0.450099,0.549901,strict_0.10,True,True,0.63,0.63,0.58,3,0.0,0.0,0.5,9.050596,0.5,0.5,0.5,0.48913,0.478261,9.050596,0.170455,22,22,22,24,5,15,104,58,30.666667,29.333333,5,0,90,0,0.0,6
effort_clip_l14,score_raw,high,0.539526,0.539526,strict_0.10,True,True,0.86,0.86,0.76,3,0.0,0.0,0.363636,10.724817,0.457143,0.363636,0.405063,0.391304,0.413043,10.724817,0.128571,16,19,28,27,3,12,104,45,30.666667,23.333333,3,0,90,0,0.0,6
f3net,score_raw,high,0.58498,0.58498,strict_0.10,True,True,0.52,0.52,0.42000000000000004,2,0.0,0.0,0.772727,4.554067,0.607143,0.772727,0.68,0.521739,0.478261,4.554067,0.214286,34,22,10,24,6,16,104,79,30.666667,37.333333,8,0,90,0,0.0,6
i3d,score_raw,high,0.505929,0.505929,strict_0.10,True,True,0.72,0.72,0.62,1,0.0,0.0,0.568182,7.415231,0.543478,0.568182,0.555556,0.456522,0.456522,7.415231,0.26087,25,21,19,25,7,14,104,63,30.666667,30.666667,8,0,90,0,0.0,6
videomae,score_raw,low,0.479743,0.520257,strict_0.10,True,True,0.59,0.59,0.49,2,0.0,0.0,0.227273,11.945106,0.37037,0.227273,0.28169,0.326087,0.369565,11.945106,0.277778,10,17,34,29,4,10,104,32,30.666667,18.0,5,0,90,0,0.0,6
xception_df40,score_raw,high,0.504447,0.504447,strict_0.10,True,True,0.93,0.93,0.8300000000000001,1,0.0,0.0,0.113636,15.219529,0.555556,0.113636,0.188679,0.097826,0.086957,15.219529,2.0,5,4,39,42,7,3,104,11,30.666667,6.0,12,0,90,0,0.0,6
